S. No,Br. No ,Br. Date ,Recid,Main_Category,Passed_Category,Contractor_name,Description_Kan,Description_Eng,Bill Pass Date,Bill Pass Amt,Paid Date,Paid Amt
2768,8215,25-Jan-14,55419,Staff Salary and benifits,Staff Salary 2012-13,EE South,ªÀÄºÁ£ÀUÀgÀ ¥Á°PÉAiÀÄ FdÄUÉÆĂ¼À ¹§âA¢ PÁAiÀÄđ¤ªÁđºÀPÀ EAf¤ĂAiÀÄgï (zÀQët) PÀZÉĂjAiÀÄ d£ÉĂªÀj 2014wAUÀ½£À ªÉĂvÀ£À ©®Äè.,Salary bill of Office Staff of Swiming Pool Executive Engineer (South) Office for the month of Dec-2013,29-Jan-14,140773,29-Jan-14,140773
2769,8299,28-Jan-14,55306,Staff Salary and benifits,Staff Salary 2012-13,Chief Auditor,ªÀÄÄRå ¯ÉPÀ̀¥Àj±ÉÆĂzsÀPÀgÀ PÀZÉĂjAiÀÄ ºÀÄzsÁªÀÄ¥Á°PÉ ¹§âA¢AiÀÄ ªÉĂvÀ£À ©®è ªÀiÁºÉ d£ÉĂªÀj 2013,chief Audit office HDMC Staff salary bil ,29-Jan-14,113548,29-Jan-14,113548
2770,8214,25-Jan-14,55417,Staff Salary and benifits,Staff Salary 2012-13,EE South,d£ÉĂªÀj 2014 ªÀiºÁ£ÀUÀgÀ ¥Á°PÉAiÀÄ PÁ¤EA (zÀ) PÀZÉĂj ¹§âA¢AiÀÄ d£ÉĂªÀj-2014 £ÉĂ wAUÀ½£À ªÉĂvÀ£À ©¯ï,HDMC Pay bill for Excutive Engineer (South) staff salary for the Jan-2014,29-Jan-14,146058,29-Jan-14,146058
2771,8297,28-Jan-14,55397,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Ganesh Peth",UÀuÉĂ±À¥ÉĂmÉ zÀªÁSÁ£ÉAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (d£ÉĂªÀj-14),Pay bill of Ganeshpet hosp. HDMC staff for April-13 to March-14.,29-Jan-14,59801,29-Jan-14,59801
2772,8269,28-Jan-14,55441,Staff Salary and benifits,Staff Salary 2012-13,Special Officer,¸ÁªÀđd¤PÀ ¸ÀA¥ÀPÁđ¢üPÁj PÀZÉĂj SÁAiÀÄA 11 ¹§âA¢AiÀÄ d£ÉĂªÀj 2013 wAUÀ½£À ªÉĂvÀ£À ©®è PÀÄjvÀÄ.,Public Relation Office 11 employees Salary bill for the month January of 2013,29-Jan-14,254481,29-Jan-14,254481
2773,8335,29-Jan-14,55464,Staff Salary and benifits,Staff Salary 2012-13,EE SWM,d£ÉĂªÀj 2014 PÁAiÀiÁđ¤ªÁđºÀPÀ C©üAiÀÄAvÀgÀgÀÄ (J¸ï.qÀ§Æè.JªÀiï) PÀbÉĂj ¤AiÉÆĂfvÀ ¹§âA¢AiÀÄªÀgÀ ªÉĂvÀ£À ¤ĂqÀÄªÀ PÀÄjvÀÄ.,"Gov Staff Payment
",29-Jan-14,85923,29-Jan-14,85923
2774,8319,28-Jan-14,57991,Staff Salary and benifits,Staff Salary 2012-13,SJSRY,d£ÉĂªÀj 2014 J¸ïeÉJ¸ïDgïªÉÊ ¹§âA¢UÀ¼À ªÉĂvÀ£À ©¯ï,Salary Bill of SJSRY Staff,29-Jan-14,88530,29-Jan-14,88530
2775,8256,27-Jan-14,55394,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Oldhubli HUB",ºÀ¼ÉĂºÀÄ§â½î D¸ÀàvÉæAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (d£ÉĂªÀj-14),Pay bill of Old hubli hosp. HDMC staff for April-13 to March-14.,29-Jan-14,290058,29-Jan-14,290058
2776,8254,27-Jan-14,55395,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Oldhubli HUB",ºÀ¼ÉĂºÀÄ§â½î D¸ÀàvÉæAiÀÄ ¥ËgÀ PÁ«ÄđPÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (d£ÉĂªÀj-14),Pay bill of Old hubli hosp.PK staff for April-13 to March-14.,29-Jan-14,56993,29-Jan-14,56993
2777,8245,27-Jan-14,55365,Staff Salary and benifits,Staff Salary 2012-13,Chief Medical Officer Chitaguppi Hospital,alUÀÄ¦à D¸ÀàvÉæAiÀÄ ¥ËgÀ PÁ«ÄđPÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14gÀªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (d£ÉĂªÀj-14),Pay bill of Chitaguppi hosp.hbl.PK staff for April-13 to March-14.,29-Jan-14,142486,29-Jan-14,142486
2778,8244,27-Jan-14,55363,Staff Salary and benifits,Staff Salary 2012-13,Chief Medical Officer Chitaguppi Hospital,"alUÀÄ¦à D¸ÀàvÉæAiÀÄ JZï.r.JªÀiï.¹, ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14gÀªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (d£ÉĂªÀj-14)",Pay bill of Chitaguppi hosp.hbl. HDMC staff for April-13 to March-14.,29-Jan-14,398607,29-Jan-14,398607
2779,8208,25-Jan-14,55426,Staff Salary and benifits,Staff Salary 2012-13,Law Department,PÁAiÉÄƯ «¨sÁUÀzÀ ¹§âA¢UÀ¼À J¦æĂ¯ï - 2013 £ÉĂ wAUÀ¼À ªÉĂvÀ£À ©®Äè,Law Department Staff Salary Bill for the month of April -2013,29-Jan-14,100773,29-Jan-14,100773
2780,8193,24-Jan-14,55277,Staff Salary and benifits,Staff Salary 2012-13,Horticulture Dept Hubli,ºÀÄ§â½î «¨sÁUÀzÀ vÉÆĂlUÁjPÉ SÁvÉAiÀÄ ¹§âA¢UÀ¼À d£ÉĂªÀj 2014 £ÉĂ wAUÀ¼À ªÉĂvÀ£À ©°è£À PÀÄjvÀÄ.,Staff salary for the month of January 2014.,29-Jan-14,620218,29-Jan-14,620218
2781,8171,23-Jan-14,55480,Staff Salary and benifits,Staff Salary 2012-13,Chief Accounts Officer,PÀZÉĂj ¹§âA¢UÀ¼À ªÉĂvÀ£À ©®Äè d£ÉĂªÀj 2014,Off  staff salary for the month of Jan 2014,29-Jan-14,481995,29-Jan-14,481995
2782,8164,23-Jan-14,55852,Staff Salary and benifits,Staff Salary 2012-13,Chief Accounts Officer,d£ÉªÀj 2014 ªÉĂvÀ£À ©®Äè ²æĂªÀÄw £ÁUÀgÀvÀß ªÀiÁzÀgÀ,Salary for the month of  Ja 2014,29-Jan-14,15230,29-Jan-14,15230
2783,8172,23-Jan-14,55404,Staff Salary and benifits,Staff Salary 2012-13,Revenue Department,PÀAzÁAiÀÄ «¨sÁUÀzÀ ¹§âA¢UÀ¼À ªÉĂvÀ£À ©®è d£ÉĂªÀj 2014,Revenue office staff slary bill for the month jan 2014,29-Jan-14,219096,29-Jan-14,219096
2784,8173,23-Jan-14,55407,Staff Salary and benifits,Staff Salary 2012-13,Revenue Department,d£ÉĂªÀj 2014 PÀAzÁAiÀÄ «¨sÁUÀzÀ (ªÀiÁgÀÄPÀmÉÖ) ¹§âA¢üUÀ¼À ªÉĂvÀ£À ©®è,Revenue office staff (Mkt) slary bill,29-Jan-14,229132,29-Jan-14,229132
2785,8320,28-Jan-14,55370,Staff Salary and benifits,Staff Salary 2012-13,General Administration Department Hubli,s¸ÁªÀiÁ£Àå DqÀ½vÀ «¨sÁUÀ ºÀÄ§â½îAiÀÄ ¹§âA¢UÀ¼À d£ÉĂªÀj 2014£ÉĂ wAUÀ¼À ¥ÀUÁgÀ ©®Äè,Staff Salary Bill of G A Branch Hubli for the month of Jan 2014,29-Jan-14,519763,29-Jan-14,519763
2786,8383,31-Jan-14,55432,Staff Salary and benifits,Staff Salary 2012-13,EE North,d£ÉĂªÀj 2014  ¥Á°PÉ ¹§âA¢UÀ¼ÀÄ  D¢üPÁjUÀ¼À ªÉĂvÀ£À ©®Äè, salary bill (Office. Staff),31-Jan-14,108883,31-Jan-14,108883
2787,8376,31-Jan-14,55361,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,PÀbÉĂj ¹§âA¢ ªÉĂvÀ£À ©¯ï d£ÉĂªÀj 2014,Staff Sallry  ,31-Jan-14,153153,31-Jan-14,153153
2788,8378,31-Jan-14,55868,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,d£ÉĂªÀj 2014 PÀZÉĂj ¹§âA¢ ªÉĂvÀ£À ©¯ï-2013 (20),Staff Sallry ,03-Feb-14,38270,31-Jan-14,38270
2789,8380,31-Jan-14,55871,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,d£ÉĂªÀj 2014 PÀZÉĂj ¹§âA¢ ªÉÄĂ ªÉĂvÀ£À ©¯ï 2013 (31),Staff Sallry  ,31-Jan-14,56005,31-Jan-14,56005
2790,8381,31-Jan-14,55364,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,PÀbÉĂj ¹§âA¢ ªÉĂvÀ£À ©¯ï d£ÉĂªÀj 2014,Staff Sallry ,31-Jan-14,84193,31-Jan-14,84193
2791,8382,31-Jan-14,55867,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,¥Ë.PÁ ¹§âA¢ ªÉĂvÀ£À ©¯ï  d£ÉĂªÀj 2014,P.K Staff Sallry  ,31-Jan-14,1088946,31-Jan-14,1088946
2792,8285,28-Jan-14,55383,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 05,d£ÉĂªÀj 2014gÀ ¹§âA¢ ªÉĂvÀ£À PÀÄjvÀÄ  (00),Staff Salary for the month of  Jan-2014 (00),31-Jan-14,183470,31-Jan-14,183470
2793,8286,28-Jan-14,55385,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 05,d£ÉĂªÀj 2014gÀ ¹§âA¢ ªÉĂvÀ£À PÀÄjvÀÄ  (21),Staff Salary for the month of  Jan-2014 (21),31-Jan-14,110720,31-Jan-14,110720
2794,8287,28-Jan-14,55387,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 05,d£ÉĂªÀj 2014gÀ ¹§âA¢ ªÉĂvÀ£À PÀÄjvÀÄ  (31),Staff Salary for the month of  Jan-2014 (31),31-Jan-14,192630,31-Jan-14,192630
2795,8288,28-Jan-14,55388,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 05,d£ÉĂªÀj 2014gÀ ¹§âA¢ ªÉĂvÀ£À PÀÄjvÀÄ  (91),Staff Salary for the month of  Jan-2014 (91),31-Jan-14,315968,31-Jan-14,315968
2796,8289,28-Jan-14,55382,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 05,d£ÉĂªÀj 2014gÀ ¥ËgÀPÁ«ÄđPÀgÀ ªÉĂvÀ£À PÀÄjvÀÄ  (31),PK Salary  for the month of   Jan-2014 (31),31-Jan-14,1955487,31-Jan-14,1955487
2797,8348,29-Jan-14,55630,Staff Salary and benifits,Staff Salary 2012-13,"Chief Medical Officer, Homiyopatic Hospital",ºÉÆĂ«ÄAiÉÆĂ¥ÀyPï zÀªÁSÁ£ÉAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (d£ÉĂªÀj-14),Pay bill of Homiyopatici hosp. HDMC staff for April-13 to March-14.,31-Jan-14,14420,31-Jan-14,14420
2798,8349,29-Jan-14,55369,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Torvigalli, Hu",vÉÆgÀ«UÀ°è zÀªÁSÁ£ÉAiÀÄ ¥ËgÀ PÁ«ÄđPÀgÀÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14 gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (d£ÉĂªÀj-14),Pay bill of Torvigalli hosp. PK staff for April-13 to March-14.,31-Jan-14,56520,31-Jan-14,56520
2799,8350,29-Jan-14,55371,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Torvigalli, Hu",vÉÆgÀ«UÀ°è zÀªÁSÁ£ÉAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14 gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (d£ÉĂªÀj-14),"Pay bill of Torvigalli Hosp. Hbl, HDMC Staff for the month of April-13 to March-14.",31-Jan-14,153951,31-Jan-14,153951
2800,8346,29-Jan-14,55342,Staff Salary and benifits,Staff Salary 2012-13,Joint Commissioner,"D±ÀæAiÀÄ AiÉÆĂd£ÉAiÀÄ°è PÁAiÀÄđ¤ªÀđ""¸ÀÄwÛgÀÄªÀ ¹§âA¢UÀ¼À ªÉĂvÀ£À ¸ÀAzÁAiÀÄ ©®Äè d£ÉĂªÀj 2014  wAUÀ½£À ©®Äè",Staff Salary of Ashraya Yojane  ,31-Jan-14,72368,31-Jan-14,72368
2801,8353,29-Jan-14,55482,Staff Salary and benifits,Staff Salary 2012-13,DDTP,ªÀÄºÁ£ÀUÀgÀ ¥Á°PÉ¬ÄAzÀ ¤AiÉÆĂf¸ÀàlÖ ¹§âA¢UÀ¼À ªÉĂvÀ£À ©¯ï  d£ÉĂªÀj 2014,sal bill,31-Jan-14,252299,31-Jan-14,252299
2802,8356,30-Jan-14,55449,Staff Salary and benifits,Staff Salary 2012-13,"Meter Section, Hubli",«ÄĂlgÀSÁvÉ ºÀÄ§â½î 123 d£À ¹§âA¢UÀ¼À d£ÉĂªÀj 2014 gÀ ªÉĂvÀ£À ©®Äè,Salary bill of 123 No.s of Meter Section Hubli  reguler staff,31-Jan-14,2428893,31-Jan-14,2428893
2803,8355,30-Jan-14,55376,Staff Salary and benifits,Staff Salary 2012-13,Superintend Engineer,C¢üĂPÀëPÀ EAd¤ĂAiÀÄgÀ PÀZÉĂj ¹§âA¢AiÀÄ d£ÉĂªÀj-2014 £ÉĂ wAUÀ½£À ªÉĂvÀ£À ©®Äè.,Paybill of Office staff for the month of Jan-2014,31-Jan-14,220253,31-Jan-14,220253
2804,8182,24-Jan-14,55301,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 02,ÀĐªÀ®AiÀÄ PÀZÉĂj £ÀA.2 gÀ°è PÁAiÀÄđ ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ¤AiÉÆĂfvÀ ¹§âA¢ ¯ÉÆĂPÉÆĂ¥ÀAiÉÆĂV «¨sÁUÀ-20 ¹§âA¢AiÀÄ d£ÉªÀj-2014 £ÉĂ wAUÀ¼À ©®Äè.,Zonal office No.2 Govt Staff   PWD Dept -20  Payment of bill for the month of  Jan-2014,31-Jan-14,92585,31-Jan-14,92585
2805,8183,24-Jan-14,55304,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 02,ÀĐªÀ®AiÀÄ PÀZÉĂj £ÀA.2 gÀ°è PÁAiÀÄđ ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ¤AiÉÆĂfvÀ ¹§âA¢ DgÉÆĂUÀå «¨sÁUÀ-31 ¹§âA¢AiÀÄ d£ÉªÀj-2014 £ÉĂ wAUÀ¼À ©®Äè.,Zonal office No.2 Govt Staff  Health Dept - 31 Payment of bill for the month of Jan-2014,31-Jan-14,18305,31-Jan-14,18305
2806,8374,31-Jan-14,60298,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,¸ÀPÁđj ¹§âA¢ ªÉĂvÀ£À d£ÉĂªÀj 2014  ªÉĂvÀ£À ©¯ï (20),Govt Staff Sallry for the Month of December-2013,31-Jan-14,166945,31-Jan-14,166945
2807,8232,27-Jan-14,55289,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 12 Dharwad,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12gÀ ¯ÉÆĂPÉÆ¥ÀAiÉÆĂV SÁvÉ ¸ÀPÁđj ¤AiÉÆĂfvÀ  ¹§A¢UÀ¼À   d£ÉĂªÀj 2014 wAUÀ½£À ªÉĂvÀ£À ©®Äè.,Dharwad division zonal no 12 Public works Govt Staff    salary bill for the month of  Janaury - 2014,31-Jan-14,133105,31-Jan-14,133105
2808,8154,23-Jan-14,55281,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.03 DWD,"zsÁgÀªÁqÀ «¨sÁUÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA.3gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ¤AiÉÆĂfvÀ ¸ÀgÀPÁgÀ ¹§âA¢ ²æĂ. Dgï. JªÀiï. PÀÄ®PÀtÂđ, Q.²°à EªÀgÀ d£ÉĂªÀj-2014£ÉĂ wAUÀ½£À ªÉĂvÀ£À ©®è (¯ÉÆĂPÉÆĂ¥ÀAiÉÆĂV SÁvÉ 20)",Dharwad Division Zonal No.3 Govt Staff Sri. R.M. Kulkarni J.E. Paybill for the month of  January-2014(Publi works Genral 20),31-Jan-14,38360,31-Jan-14,38360
2809,8224,27-Jan-14,59007,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 01 Saptapur Dwd,ªÀ®AiÀÄ PÀbÉĂj £ÀA 01gÀ°è ¸ÀgÀPÁgÀ¢AzÀ ¤AiÉÆĂd£ÉUÉÆArgÀÄªÀ ¹§âA¢UÀ¼À d£ÉĂªÀj-2014 wAUÀ¼À ªÉĂvÀ£À PÀÄjvÀÄ,"Regarding Government staff bill for the monh of Janaury 2014 Smt N Pratima, Shri santosh Anishetter, Shri B T Kondekar And Smt Madhuri Kotagi",31-Jan-14,100065,31-Jan-14,100065
2810,8680,12-Feb-14,55373,Staff Salary and benifits,Staff Salary 2012-13,General Administration Department Hubli,dAn DAiÀÄÄPÀÛgÀÄ ºÁUÀÆ PÀZÉĂj ¸ÀºÁAiÀÄPÀ (DqÀ½vÀ) EªÀgÀ d£ÉĂªÀj 2014gÀ ¥ÀUÁgÀ ©®Äè,Salary Bill for the month of Jan 2014 of Joint Commissioner and Office Asst. (Admn),12-Feb-14,100175,31-Jan-14,100175
2811,8170,23-Jan-14,55481,Staff Salary and benifits,Staff Salary 2012-13,Chief Accounts Officer,¸ÀgÀPÁj ¹§âA¢UÀ¼À ªÉĂvÀ£À ©®Äè  d£ÉĂªÀj 2014,Govt Salary for the month of Jan 2014,31-Jan-14,177795,31-Jan-14,177795
2812,8272,28-Jan-14,55437,Staff Salary and benifits,Staff Salary 2012-13,Special Officer,Àê²æĂ J¸ï.JZï. £ÀgÉĂUÀ¯ï «±ÉĂµÀ C¢üPÁj ¸ÀgÀPÁgÀzÀ ¹§âA¢AiÀÄ d£ÉĂªÀj 2014 wAUÀ½£À ªÉĂvÀ£À ©®è PÀÄjvÀÄ.,Shri S.H. Naregal Special Officer Governement Employee Salary bill for the month of January  2014.,31-Jan-14,43500,31-Jan-14,43500
2813,8271,28-Jan-14,55360,Staff Salary and benifits,Staff Salary 2012-13,Chief Medical Officer Chitaguppi Hospital Hubli,alUÀÄ¦à D¸ÀàvÉæAiÀÄ ¸ÀPÁđgÀ¢AzÀ ¤AiÉÆĂfvÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14gÀªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (d£ÉĂªÀj -14),Pay bill of Chitaguppi hosp.hbl.Govt. staff for April-13 to March-14..,31-Jan-14,472710,31-Jan-14,472710
2814,8328,29-Jan-14,55368,Staff Salary and benifits,Staff Salary 2012-13,Health Dept Hubli,DgÉÆĂUÀåSÁvÉ ºÀÄ§â½î «¨sÁUÀzÀ gÁdå¸ÀPÁđgÀ¢AzÀ ¤AiÉÆĂfvÀgÁzÀ ¹§âA¢UÀ¼À d£ÀªÀj 2014 wAUÀ¼À ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄzÀ PÀÄjvÀÄ,Health Department Hubli Government Staff Pay bill ,31-Jan-14,60303,31-Jan-14,60303
2815,8309,28-Jan-14,55359,Staff Salary and benifits,Staff Salary 2012-13,Deputy Chief Medical Officer Navanagar Hospital,£ÀªÀ£ÀUÀgÀ D¸ÀàvÉæ ¸ÀPÁđgÀ¢AzÀ ¤AiÉÆĂfvÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14 gÀªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (d£ÉĂªÀj-14),Pay bill of Navanagar  hosp.Hbl. Govt. staff for April-13 to March-14,31-Jan-14,32060,31-Jan-14,32060
2816,8322,28-Jan-14,55393,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Oldhubli HUB",ºÀ¼ÉĂºÀÄ§â½î D¸ÀàvÉæAiÀÄ ¸ÀPÁđgÀ¢AzÀ ¤AiÉÆĂfvÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (d£ÉĂªÀj-14),Pay bill of Old hubli hosp. Govt. staff for April-13 to March-14.,31-Jan-14,107730,31-Jan-14,107730
2817,8351,29-Jan-14,55374,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Torvigalli, Hu",vÉÆgÀ«UÀ°è zÀªÁSÁ£ÉAiÀÄ ¸ÀPÁđgÀ¢AzÀ ¤AiÉÆĂfvÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14 gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (d£ÉĂªÀj-14),"Pay bill of Torvigalli Hosp. Hbl, Govt. Staff for the month of April-13 to March-14.",31-Jan-14,64990,31-Jan-14,64990
2818,8239,27-Jan-14,55310,Staff Salary and benifits,Staff Salary 2012-13,"A H O, Myadar Oni Hospital",ªÀiÁåzÁgÀ NtÂ zÀªÁSÁ£ÉAiÀÄ ¸ÀPÁđgÀ¢AzÀ ¤AiÉÆĂfvÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14 gÀªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (d£ÉĂªÀj-14),Pay bill  of Madar Oni hosp. for Govt.Staff April-12 to March-13.,31-Jan-14,56035,31-Jan-14,56035
2819,8246,27-Jan-14,55398,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Ganesh Peth",UÀuÉĂ±À¥ÉĂmÉ zÀªÁSÁ£ÉAiÀÄ ¸ÀPÁđgÀ¢AzÀ ¤AiÉÆĂfvÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (d£ÉĂªÀj-14),Pay bill of Ganeshpet hosp. Govt. staff for April-13 to March-14.,31-Jan-14,25871,31-Jan-14,25871
2820,8354,30-Jan-14,55375,Staff Salary and benifits,Staff Salary 2012-13,Superintend Engineer,¸ÀPÁđj ¹§âA¢AiÀÄ d£ÉĂªÀj-2014 £ÉĂ wAUÀ½£À ªÉĂvÀ£À ©®Äè.,Paybill of Goverement staff for the month of Jan -2014,31-Jan-14,164837,31-Jan-14,164837
2821,8216,25-Jan-14,55418,Staff Salary and benifits,Staff Salary 2012-13,EE South,ªÀÄºÁ£ÀUÀgÀ ¥Á°PÉAiÀÄ PÁAiÀÄđ¤ªÁđºÀPÀ EAf¤ĂAiÀÄgï (zÀQët) PÀZÉĂjAiÀÄ ¸ÀgÀPÁj ¤AiÉÆĂfvÀ ¹§âA¢ d£ÉĂªÀj-2014 wAUÀ½£À ªÉĂvÀ£À ©®Äè.,Salary bill of Govt. Staff of Executive Engineer (South) Office for the month of Jan-2014,29-Jan-14,154766,31-Jan-14,154766
2822,8213,25-Jan-14,55446,Staff Salary and benifits,Staff Salary 2012-13,Phatake S S,²æĂ. f.PÉ.gÀ«Ă±ï PÁ.¤.C («) EªÀgÀ d£ÉĂªÀj 2014 £ÉĂ wAUÀ¼À ªÉĂvÀ£À ©¯ï ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,"Payment for Shri G.K.Ravish Exective Engineer Electrical, Hubli for the month of December 2013",31-Jan-14,78263,31-Jan-14,78263
2823,8300,28-Jan-14,55303,Staff Salary and benifits,Staff Salary 2012-13,Chief Auditor,ªÀÄÄRå ¯ÉPÀ̀ ¥Àj±ÉÆĂzsÀPÀgÀ PÀZÉĂj ºÀÄ.zsÁ.ªÀÄ.¥Á ºÀÄ§â½î F PÀZÉĂjAiÀÄ gÁ.¯É.¥À ¹§âA¢AiÀÄ ªÉĂvÀ£À ©®è d£ÉĂªÀj 2013,"Chief Audit Office HDMC Hubli, Govt Staff Salary bill ",31-Jan-14,217114,31-Jan-14,217114
2824,8375,31-Jan-14,58551,Staff Salary and benifits,Staff Salary 2012-13,Commissioner HDMC HUB,"DAiÀÄÄPÀÛgÁzÀ ²æĂ gÀªÀÄt¢Ă¥À ZËzsÀj, EªÀgÀ ¥ÀUÁgÀ ©®è",Commissioner Sri Ramandeep Choudhari Pay Bill,31-Jan-14,59537,31-Jan-14,59537
2825,8347,29-Jan-14,55567,Staff Salary and benifits,Staff Salary 2012-13,DDTP,£ÀUÀgÀ AiÉÆĂd£É SÁvÉAiÀÄ ¸ÀPÁđgÀ¢AzÀ ¤AiÉÆĂf¹zÀ ¹§âA¢UÀ¼À J¦æĂ®-2013 gÀ ªÉĂvÀ£À ©¯ï,sal bill,31-Jan-14,32900,31-Jan-14,32900
2826,8345,29-Jan-14,55346,Staff Salary and benifits,Staff Salary 2012-13,Aravind R P (A E E),d£ÉĂªÀj 2014 ²æĂ Dgï.¦.CgÀ«AzÀ ¸ÀºÁAiÀÄPÀ PÁAiÀÄđ¤ªÁđºÀPÀ EAd¤ĂAiÀÄgÀgÀÄ (AiÉÆĂd£É) ºÀÄ§â½î EªÀgÀ ¸À£ï-2013-14 £ÉĂ ¸Á°£À ¥ÀUÁgÀ ©®Äè ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,"Salary bill to Shri R.P.Aravind, Asst. Executive Engineer (Project) HUbli, from the period of 01-04-2013 to 01-04-2014",31-Jan-14,55973,31-Jan-14,55973
