S. No,Br. No,Br. Date ,Recid,Main_Category,Passed_Category,Contractor_name,Description_Kan,Description_Eng,Bill Pass Date,Bill Pass Amt,Paid Date,Paid Amt
3709,7940,31-Dec-14,68693,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 01 Dharwad,ªÀ®AiÀÄ PÀbÉĂj £ÀA 01gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ²æĂªÀÄw ªÀiÁzsÀÄj PÉÆlV EªÀgÀ 2014£ÉĂ ¸Á°£À CzsÀå¦đvÀ gÀeÉ £ÀUÀ¢ĂPÀgÀt PÀÄjvÀÄ,Regarding surrender bill of Smt Madhuri Kotagi of zonal No 01,17-Jan-15,12886,17-Jan-15,12886
3710,8169,08-Jan-15,68750,Staff Salary and benifits,Staff Salary 2014-15,Jalahalli Hanumavva S,"²æĂªÀÄw ºÀ£ÀÄªÀÄªÁé eÁ®ºÀ½î, ¦.PÉ. vÉÆgÀ«UÀ°è zÀªÁSÁ£É ºÀÄ§â½î EªÀgÀ ªÉÊzÀåQĂAiÀÄ ªÉZÀÑzÀ ªÀÄgÀÄ¥ÁªÀwAiÀÄ ©®Äè.","Medical Reimbursement bill of Smt.Hanumavva Jalahalli, PK,  Torvigalli Hosp.Hbl.",14-Jan-15,12046,22-Jan-15,12046
3711,8399,16-Jan-15,69115,Staff Salary and benifits,Staff Salary 2014-15,Renuka S. Patil,gÁ.¯É.¥À ¹§âA¢ ²æĂªÀÄw gÉĂtÄPÁ J¸ï ¥ÁnĂ® ¥Àæ.zÀ.¯É.¸À EªÀgÀ ¥ÀæAiÀiÁt ¨sÀvÉå ©®è ªÀiÁºÉ r¸ÉA§gï 2014,Govt staff Sri. Renuka S Patil FDA TA Bill for the month of December 2014,17-Jan-15,880,22-Jan-15,880
3712,8241,09-Jan-15,69065,Staff Salary and benifits,Staff Salary 2014-15,Pujar M M (SDA),zsÁgÀªÁqÀ «¨ÁUÀzÀ «ÄĂlgÀ SÁvÉAiÀÄ ²æĂ ªÀÄAdÄ£ÁxÀ JªÀiï ¥ÀÆeÁgÀ J.zÀ.¸À EªÀgÀ ¥ÀwßAiÀiÁzÀ ²æĂªÀÄw eÉÆåĂw ªÀÄAdÄ£ÁxÀ ¥ÀÆeÁgÀ EªÀgÀ ªÉÄĂrPïè ©®Äè.,Dharwad division Meter section Shri Manjunath M Pujar SDA wife medical reimbursement bill.,20-Jan-15,8956,22-Jan-15,8956
3713,8260,12-Jan-15,68964,Staff Salary and benifits,Staff Salary 2014-15,Jayasheela S Gudasalmani,"²æĂªÀÄw dAiÀÄ²Ă¯Á UÀÄqÀ¸À®ªÀÄ¤, J.J£ï.JªÀiï. alUÀÄ¦à D¸ÀàvÉæ ºÀÄ§â½î EªÀgÀ ªÉÊzÀåQĂAiÀÄ ªÉZÀÑzÀ ªÀÄgÀÄ¥ÁªÀwAiÀÄ ©®Äè.","Medical Reimbursement bill of Smt. Jayasheela Gudasalmani, ANM, Chitaguppi Hosp.Hbl. ",20-Jan-15,20981,22-Jan-15,20981
3714,8328,13-Jan-15,68946,Staff Salary and benifits,Staff Salary 2014-15,Siddavva Gokaleppa Gudihal,ªÀ®AiÀÄ PÀZÉĂj £ÀA 4gÀ ²æĂªÀÄw ¹zÀƯªÀé f UÀÄrºÁ¼À. ¥ËgÀPÁ«ÄđPÀ¼ÀÄ EªÀgÀ ªÉÊzÀåQĂAiÀÄ ªÉZÀÑzÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Smt Siddavva G Gudihal P.K Medical Bill,21-Jan-15,18308,22-Jan-15,18308
3715,8258,12-Jan-15,68727,Staff Salary and benifits,Staff Salary 2014-15,Sunita V Uppar,"²æĂªÀÄw ¸ÀÄ¤ĂvÁ «. G¥ÁàgÀÀ, Q.ªÀÄ.C.¸À. PÁªÀÄ£ÀPÀnÖ ºÉjUÀÉ D¸ÀàvÉæ zsÁgÀªÁqÀ, EªÀgÀ ªÉÊzÀåQĂAiÀÄ ªÉZÀÑzÀ ªÀÄgÀÄ¥ÁªÀwAiÀÄ ©®Äè.","Medical Reimbursement bill of Smt. Sunita V. Uppar, Jr.HAF, Kamanakatti Mat. Hosp.Dwd.",20-Jan-15,13149,22-Jan-15,13149
3716,8562,21-Jan-15,69369,Staff Salary and benifits,Staff Salary 2014-15,M P Anita ((Chief Account Officer),"²æĂªÀÄw JªÀiï.¦.C¤vÁ (ªÀÄÄRå¯ÉPÁ̀¢üPÁjUÀ¼ÀÄ) ºÀÄ§â½î, EªÀgÀÄ ¨ÉAUÀ¼ÀÆjUÉ ¥ÀæAiÀiÁt ªÀiÁrzÀƯgÀ ¢£À ¨sÀvÉå ºÁUÀÆ ¥ÀæAiÀiÁt ¨sÀvÉå ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.","Smt.M.P.Anita (Chief Account Officer) Hubli, Travelling and conveyence Bill.",22-Jan-15,2229,22-Jan-15,2229
3717,8564,21-Jan-15,69371,Staff Salary and benifits,Staff Salary 2014-15,Muniswami I (Suptd),"²æĂ ªÀÄÄ¤¸Áé«Ä (¯ÉPÀ̀C¢üĂPÀëPÀgÀÄ) ºÀÄ§â½î, EªÀgÀÄ ¨ÉAUÀ¼ÀÆjUÉ ¥ÀæAiÀiÁt ªÀiÁrzÀƯgÀ ¢£À ¨sÀvÉå ºÁUÀÆ ¥ÀæAiÀiÁt ¨sÀvÉå ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.","Sri.Muniswami (Acconut Superintendent) Hubli, Travelling and conveyence Bill.",22-Jan-15,3075,22-Jan-15,3075
3718,8563,21-Jan-15,69370,Staff Salary and benifits,Staff Salary 2014-15,Ingalhalli Basappa L,"²æĂ©.J¯ï.EAUÀ¼ÀºÀ½î (¯ÉPÀ̀C¢üĂPÀëPÀgÀÄ) ºÀÄ§â½î, EªÀgÀÄ ¨ÉAUÀ¼ÀÆjUÉ ¥ÀæAiÀiÁt ªÀiÁrzÀƯgÀ ¢£À ¨sÀvÉå ºÁUÀÆ ¥ÀæAiÀiÁt ¨sÀvÉå ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.","Sri.B.L.Ingalahalli (Acconut Superintendent) Hubli, Travelling and conveyence Bill.",22-Jan-15,1602,22-Jan-15,1602
3719,8494,20-Jan-15,69243,Staff Salary and benifits,Staff Salary 2014-15,Sanklipur I G,ªÀ.PÀ.£ÀA.07 gÀ°è ²æĂ. L. f. ¸ÀAQè¥ÀÆgÀ EªÀgÀ ªÀÄUÀ ¸ÀAUÀªÉÄĂ±À L ¸ÀAQè¥ÀÆgÀ EªÀjUÉ ªÉÊzÀåQĂAiÀÄ aQvÉ́UÁV ªÀÄÄAUÀqÀ ºÀt ªÀÄgÀÄ ºÉÆAzÁtÂPÉ ªÀiÁr G½zÀ ºÀtªÀ£ÀÄß ªÀÄAdÆgÀ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Zonal No.7 Approval Amount of Medical advance amount for Shri. S I Sanklipur. s/o I G Sanklipur,29-Jan-15,71150,29-Jan-15,40000
3720,8714,27-Jan-15,62961,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 02,ªÀ®AiÀÄ PÀZÉĂj £ÀA.2 gÀ°è PÁAiÀÄđ ¤ªÀđ»¸ÀÄwÛgÀÄªÀ PÀZÉĂj ¹§âA¢ ¸ÁªÀiÁ£Àå DqÀ½vÀ «¨sÁUÀ-00  d£ÉĂªÀj 2015£ÉĂ wAUÀ¼À ©®Äè.,Zonal office No.2 Office Staff  General Administration Dept - 00  Payment of bill for the Month of Jan-2015,02-Feb-15,164170,31-Jan-15,164170
3721,8715,27-Jan-15,62962,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 02,ªÀ®AiÀÄ PÀZÉĂj £ÀA.2 gÀ°è PÁAiÀÄđ ¤ªÀđ»¸ÀÄwÛgÀÄªÀ PÀZÉĂj ¹§âA¢ ¯ÉÆĂPÉÆĂ¥ÀAiÉÆĂV «¨sÁUÀ-20 d£ÉĂªÀj 2015 £ÉĂ wAUÀ¼À ©®Äè.,Zonal office No.2 Office Staff  PWD Dept - 20  Payment of bill for the month of Jan-2015,31-Jan-15,114547,31-Jan-15,114547
3722,8716,27-Jan-15,62963,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 02,ªÀ®AiÀÄ PÀZÉĂj £ÀA.2 gÀ°è PÁAiÀÄđ ¤ªÀđ»¸ÀÄwÛgÀÄªÀ PÀZÉĂj ¹§âA¢ ¸ÁªÀiÁ£Àå DgÉÆĂUÀå «¨sÁUÀ-31 d£ÉĂªÀj 2015£ÉĂ wAUÀ¼À ©®Äè.,Zonal office No.2 Office Staff  Health Dept - 31 Payment of bill for the month of  Jan-2015,31-Jan-15,46344,31-Jan-15,46344
3723,8717,27-Jan-15,62964,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 02,ªÀ®AiÀÄ PÀZÉĂj £ÀA.2 gÀ°è PÁAiÀÄđ ¤ªÀđ»¸ÀÄwÛgÀÄªÀ PÀZÉĂj ¹§âA¢ PÀgÀ «¨sÁUÀ-91 ¹§âA¢AiÀÄ d£ÉĂªÀj 2015 £ÉĂ wAUÀ¼À ©®Äè.,Zonal office No.2 Office Staff  Tax Dept - 91 Payment of bill for the month of Jan- 2015,31-Jan-15,165165,31-Jan-15,165165
3724,8718,27-Jan-15,62970,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 02,ªÀ®AiÀÄ PÀZÉĂj £ÀA.2 gÀ°è PÁAiÀÄđ ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ¥ËgÀ PÁ«ÄđPÀ DgÉÆĂUÀå «¨sÁUÀ-31 ¹§âA¢AiÀÄ d£ÉĂªÀj 2015 £ÉĂ wAUÀ¼À ©®Äè.,Zonal office No.2 P K Staff  Health Section-31 Payment of bill for the month of  Jan- 2015,31-Jan-15,1398968,31-Jan-15,1398968
3725,8818,29-Jan-15,63105,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office 8,d£ÉĂªÀj 2015 ªÀ®AiÀÄ £ÀA 8 gÀ PÀZÉĂj ¹§âA¢UÀ¼À ªÉĂvÀ£ÀzÀ ©®,Salary Bill for the Office staff,31-Jan-15,204979,31-Jan-15,204979
3726,8819,29-Jan-15,69446,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office 8,d£ÉĂªÀj 2015  ²æĂªÀÄw ¸ÀÄ£ÀAzÁ aPÀ̀ªÀÄoÀ EªÀgÀ ªÉĂvÀ£ÀzÀ ©®,salary bill for the sunanda chikkamath,31-Jan-15,27294,31-Jan-15,27294
3727,8820,29-Jan-15,63109,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office 8,d£ÉĂªÀj 2015 ¯ÉÆĂPÉÆ¥ÀAiÉÆĂV SÁvÉAiÀÄ ¹§âA¢UÀ¼À ªÉĂvÀ£ÀzÀ ©®,Salary bill for the P W D Staff,31-Jan-15,43517,31-Jan-15,43517
3728,8821,29-Jan-15,63106,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office 8,d£ÉĂªÀj 2015 DgÉÆĂUÀå SÁvÉAiÀÄ ¹§âA¢UÀ¼À ªÉĂvÀ£ÀzÀ ©®,Salary Bill for the health Staff,31-Jan-15,122564,31-Jan-15,122564
3729,8822,29-Jan-15,63107,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office 8,d£ÉĂªÀj 2015  PÀgÀRvÉ ¹§âA¢UÀ¼À ªÉĂvÀ£ÀzÀ ©®,Salary bill for the Tax Department staff,31-Jan-15,178670,31-Jan-15,178670
3730,8823,29-Jan-15,63108,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office 8,d£ÉĂªÀj 2015  ¥ËgÀPÁ«ÄđPÀ ¹§âA¢UÀ¼À ªÉĂvÀ£ÀzÀ ©®,Salary bill for the Pk staff,31-Jan-15,2879589,31-Jan-15,2879589
3731,8708,27-Jan-15,62969,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.03 DWD,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ  PÀZÉĂj ¹§âA¢AiÀÄ (¸ÁªÀiÁ£Àå DqÀ½vÀ SÁvÉ 00) EªÀgÀ d£ÉĂªÀj 2015£ÉĂ wAUÀ½£À  ªÉĂvÀ£À ©®è,"Dharwad Division Zonal no 03  Office Staff Salary, (General Administration 00) bill for the month of Jannuary 2015",31-Jan-15,135885,31-Jan-15,135885
3732,8709,27-Jan-15,62972,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.03 DWD,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ  PÀZÉĂj ¹§âA¢AiÀÄ (¯ÉÆĂPÉÆĂ¥ÀAiÉÆĂV SÁvÉ 20) d£ÉĂªÀj-15£ÉĂ wAUÀ½£À  ªÉĂvÀ£À ©®è,"Dharwad Division Zonal no 03  Office Staff Salary, (Public works Public 20) bill for the month of January-2015",31-Jan-15,93772,31-Jan-15,93772
3733,8710,27-Jan-15,62977,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.03 DWD,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ  PÀZÉĂj ¹§âA¢AiÀÄ (DgÉÆĂUÀå SÁvÉ-31) d£ÉĂªÀj-15£ÉĂ wAUÀ½£À  ªÉĂvÀ£À ©®è,"Dharwad Division Zonal no 03  Office Staff Salary, (Health Public Health  31) bill for the month of January-15",31-Jan-15,93688,31-Jan-15,93688
3734,8711,27-Jan-15,62978,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.03 DWD,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ  PÀZÉĂj ¹§âA¢AiÀÄ (PÀgÀSÁvÉ 91) EªÀgÀÀ d£ÉĂªÀj-15£ÉĂ wAUÀ½£À  ªÉĂvÀ£À ©®è,"Dharwad Division Zonal no 03  Office Staff Salary, (Revenue Property Tax 91) bill for the month of January-15",31-Jan-15,169397,31-Jan-15,169397
3735,8712,27-Jan-15,62982,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.03 DWD,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ  ¥Ë.PÁ ¹§âA¢AiÀÄ (DgÉÆĂUÀå SÁvÉ 31) EªÀgÀ d£ÉĂªÀj-2015 wAUÀ½£À  ªÉĂvÀ£À ©®è,"Dharwad Division Zonal no 03  P.K.  Staff Salary, (Health Public Health 31) bill for the month of  January-15",31-Jan-15,536005,31-Jan-15,536005
3736,8858,30-Jan-15,63084,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer 10,"00- ªÀ®AiÀÄ PÀZÉĂj £ÀA.10 gÀ°è PÁAiÀÄđ¤ªÀđ""¸ÀÄwÛgÀÄªÀ  D¦üĂ¸ï ¹§âA¢AiÀÄ   d£ÉĂªÀj 2015 gÀ ªÉĂvÀ£À ©®è.",Office Staff Payment Bill  for the month of    January 2015,31-Jan-15,110133,31-Jan-15,110133
3737,8859,30-Jan-15,63087,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer 10,"20- ªÀ®AiÀÄ PÀZÉĂj £ÀA. 10 gÀ°è PÁAiÀÄđ¤ªÀđ""¸ÀÄwÛgÀÄªÀ  ¯ÉÆĂPÉÆĂ¥ÀAiÉÆĂV SÁvÉAiÀÄ  ¹§âA¢AiÀÄ  d£ÉĂªÀj 2015 gÀ ªÉĂvÀ£À ©®è.",PWD Staff Payment Bill  for the month of   January 2015,31-Jan-15,15756,31-Jan-15,15756
3738,8860,30-Jan-15,63089,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer 10,"31-  ªÀ®AiÀÄ PÀZÉĂj £ÀA. 10 gÀ°è PÁAiÀÄđ¤ªÀđ""¸ÀÄwÛgÀÄªÀ  DgÉÆĂUÀå SÁvÉAiÀÄ  ¹§âA¢AiÀÄ   d£ÉĂªÀj 2015 gÀ ªÉĂvÀ£À ©®è.",Health staff Payment Bill  for the month of    January 2015,31-Jan-15,1558392,31-Jan-15,1558392
3739,8861,30-Jan-15,63093,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer 10,"91- ªÀ®AiÀÄ PÀZÉĂj £ÀA.10 gÀ°è PÁAiÀÄđ¤ªÀđ""¸ÀÄwÛgÀÄªÀ  PÀgÀ SÁvÉAiÀÄ  ¹§âA¢AiÀÄ d£ÉĂªÀj  2015gÀ ªÉĂvÀ£À",Revenue staff Payment Bill  for the month of   January 2015,31-Jan-15,213833,31-Jan-15,213833
3740,8780,28-Jan-15,63023,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 12 Dharwad,"zsÁgÀªÁqÀ ""¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12gÀ ¸ÁªÀiÁ£Àå DqÀ½vÀ SÁvÉ  ¹§A¢UÀ¼À d£ÉĂªÀj s2015 wAUÀ½£À ªÉĂvÀ£À ©®Äè.",Dharwad division zonal no 12 General Administartion salary bill for the month of Jan 2015,31-Jan-15,60953,31-Jan-15,60953
3741,8781,28-Jan-15,63024,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 12 Dharwad,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA-12 gÀ ¯ÉÆĂPÉÆ¥ÀAiÉÆĂV SÁvÉ  d£ÉĂªÀj 2015 £ÉĂ wAUÀ¼À ©®è.,Dharawad Division zonal 12  P.W.D Section Jan 2015 bill .,31-Jan-15,131786,31-Jan-15,131786
3742,8786,28-Jan-15,63025,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 12 Dharwad,"zsÁgÀªÁqÀ ""¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA-12 gÀ PÀZÉĂj ¹§âA¢ DgÉÆĂUÀå SÁvÉ d£ÉĂªÀj 2015 £ÉĂ wAUÀ¼À ©®è.",Dharawad Division zonal 12  Health Public Health Office staff Jan 2015  bill .,31-Jan-15,39364,31-Jan-15,39364
3743,8782,28-Jan-15,63027,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 12 Dharwad,"zsÁgÀªÁqÀ ""¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA-12 gÀ ¹§âA¢ PÀgÀ SÁvÉ d£ÉĂªÀj  s2015 £ÉĂ wAUÀ¼À ©®è.",Dharawad Division zonal 12  Tax Section  staff Jan 2015 bill .,31-Jan-15,149072,31-Jan-15,149072
3744,8783,28-Jan-15,63026,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 12 Dharwad,"zsÁgÀªÁqÀ ""¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA-12 gÀ ¥Ë.PÁ ¹§âA¢ DgÉÆĂUÀå SÁvÉ d£ÉĂªÀj s2015 £ÉĂ wAUÀ¼À ©®è.",Dharawad Division zonal 12  Health Public Health P.K staff   Jan -2015 bill .,31-Jan-15,1928025,31-Jan-15,1928025
3745,8909,31-Jan-15,63136,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,PÀZÉĂj ¹§âA¢ ªÉĂvÀ£À ©¯ï d£ÉĂªÀj 2015,Office Staff  ,31-Jan-15,116854,31-Jan-15,116854
3746,8910,31-Jan-15,63137,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,PÀZÉĂj ¹§âA¢ ªÉĂvÀ£À ©¯ï d£ÉĂªÀj 2015,Office Staff  ,31-Jan-15,72475,31-Jan-15,72475
3747,8911,31-Jan-15,63138,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,PÀZÉĂj ¹§âA¢ ªÉĂvÀ£À ©¯ï d£ÉĂªÀj 2015,Office Staff  ,31-Jan-15,102793,31-Jan-15,102793
3748,8912,31-Jan-15,63140,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,PÀZÉĂj ¹§âA¢ ªÉĂvÀ£À ©¯ï d£ÉĂªÀj 2015,Office Staff  ,31-Jan-15,111872,31-Jan-15,111872
3749,8913,31-Jan-15,63912,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,d£ÉĂªÀj 2015  ¥ËgÀPÁ«ÄđPÀgÀ ¹§âA¢ ªÉĂvÀ£À ©¯ï 2014 (31),P.k Staff Salary Bill 2014,31-Jan-15,1876739,31-Jan-15,1876739
3750,8892,31-Jan-15,63095,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 09,d£ÉĂªÀj 2015 ªÀ®AiÀÄ PÀZÉĂj £ÀA.09gÀ ¥ËgÀ PÁ«ÄđPÀgÀ ªÉĂvÀ£À §lªÀqÉ PÀÄjvÀÄ,sal bill,31-Jan-15,1062543,31-Jan-15,1062543
3751,8894,31-Jan-15,63082,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 09,"d£ÉĂªÀj 2015  ªÀ®AiÀÄ PÀZÉĂj £ÀA. 09,gÀ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ s¹§âA¢UÀ¼À ¥Àæw wAUÀ¼À ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.(00)",sal bill,31-Jan-15,170793,31-Jan-15,170793
3752,8897,31-Jan-15,63096,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 09,"d£ÉĂªÀj 2015 ªÀ®AiÀÄ PÀZÉĂj £ÀA. 09,gÀ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ ¹§âA¢UÀ¼ÀÀ ¥Àæw wAUÀ¼À ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.(21)",salbill,31-Jan-15,60502,31-Jan-15,60502
3753,8898,31-Jan-15,63088,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 09,"d£ÉĂªÀj 2015  ªÀ®AiÀÄ PÀZÉĂj £ÀA. 09,gÀ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ s¹§âA¢UÀ¼À ¥Àæw wAUÀ¼À ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.(31)",sal bill,31-Jan-15,120258,31-Jan-15,120258
3754,8900,31-Jan-15,63090,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 09,"d£ÉĂªÀj 2015 ªÀ®AiÀÄ PÀZÉĂj £ÀA. 09,gÀ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ s¹§âA¢UÀ¼À ¥Àæw wAUÀ¼À ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.(51)",sal bill,31-Jan-15,46754,31-Jan-15,46754
3755,8902,31-Jan-15,63092,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 09,"d£ÉĂªÀj 2015 ªÀ®AiÀÄ PÀZÉĂj £ÀA. 09,gÀ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ s¹§âA¢UÀ¼À ¥Àæw wAUÀ¼À ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.(91)",sal bill,31-Jan-15,26640,31-Jan-15,26640
3756,8904,31-Jan-15,63094,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 09,"d£ÉĂªÀj 2015  ªÀ®AiÀÄ PÀZÉĂj £ÀA. 09,gÀ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ s¹§âA¢UÀ¼À ¥Àæw wAUÀ¼À ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.(91)",sal bill,31-Jan-15,87679,31-Jan-15,87679
3757,8854,30-Jan-15,62990,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.7,"ªÀ®AiÀÄ PÀZÉĂj £ÀA.07,gÀ ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ ¸ÁªÀiÁ£Àå DqÀ½vÀ ""¨sÁUÀzÀ K¦æĂ¯ï-14 wAUÀ¼À ªÉĂvÀ£À ¸ÀAzÁAiÀÄ PÀÄjvÀÄ. (00) (2014-15)",Zonal No 7.Salary for the month of Apr-14 code No. 00 (2014-15),31-Jan-15,285485,31-Jan-15,285485
3758,8855,30-Jan-15,62991,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.7,ªÀ®AiÀÄ PÀZÉĂj £ÀA 7.¯ÉÆĂPÉÆĂ¥ÀAiÉÆĂV SÁvÉAiÀÄ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ ¹§âA¢UÀ¼À d£ÉĂªÀj 2015 ªÉĂvÀ£À PÀÄjvÀÄ (21) (2014-15),Zonal No 7Salary for the Month of Apr-14 Code No. 21(2014-15),31-Jan-15,28799,31-Jan-15,28799
3759,8856,30-Jan-15,62992,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.7,ªÀ®AiÀÄ PÀZÉĂj £ÀA 7.DgÉÆĂUÀå SÁvÉAiÀÄ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ ¹§âA¢UÀ¼À K¦æĂ¯ï-14 ªÉĂvÀ£À PÀÄjvÀÄ (31) (2014-15),Zonal No 7.Salary for the Month of Apr-14 Health & P K Code No. 31 (2014-15),31-Jan-15,2667665,31-Jan-15,2667665
3760,8857,30-Jan-15,62993,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.7,ªÀ®AiÀÄ PÀZÉĂj £ÀA 7.PÀgÀ SÁvÉAiÀÄ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ ¹§âA¢UÀ¼À d£ÉĂªÀj 2015 ªÉĂvÀ£À PÀÄjvÀÄ (91) (2014-15),Zonal No 7.Salary for the Month of Apr-14 Revenue code No. 91(2014-15),31-Jan-15,369765,31-Jan-15,369765
