S. No,Br. No,Br. Date ,Recid,Main_Category,Passed_Category,Contractor_name,Description_Kan,Description_Eng,Bill Pass Date,Bill Pass Amt,Paid Date,Paid Amt
5251,4494,03-Sep-13,55370,Staff Salary and benifits,Staff Salary 2012-13,General Administration Department Hubli,s¸ÁªÀiÁ£Àå DqÀ½vÀ «¨sÁUÀ ºÀÄ§â½îAiÀÄ ¹§âA¢UÀ¼À CUÀ¸ïÖ 2013£ÉĂ wAUÀ¼À ¥ÀUÁgÀ ©®Äè,Staff Salary Bill of G A Branch Hubli for the month of Aug- 2013,04-Sep-13,524379,04-Sep-13,524379
5252,4534,04-Sep-13,55409,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 06,ªÀ®AiÀÄ PÀbÉĂj £ÀA.06 gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ PÀZÉĂj ¹§âA¢UÀ¼À (00) CUÀµÀ× -2013 ªÉĂvÀ£À ©®è.,Staff salary for the Monthe of Aug 2013,04-Sep-13,152769,04-Sep-13,152769
5253,4535,04-Sep-13,55410,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 06,ªÀ®AiÀÄ PÀZÉĂj £ÀA.06 gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛĂgÀÄªÀ ¯ÉÆĂPÉÆĂ¥ÀAiÉÆĂV SÁvÉAiÀÄ ¹§âA¢UÀ¼À CUÀµÀ× -2013 ªÉĂvÀ£À ©®è.,Staff Salary Bill for the Monthe of Aug-2013,04-Sep-13,64925,04-Sep-13,64925
5254,4536,04-Sep-13,55411,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 06,ªÀ®AiÀÄ PÀZÉĂj £ÀA.06 gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛĂgÀÄªÀ DgÉÆĂUÀå SÁvÉAiÀÄ ¹§âA¢UÀ¼À CUÀµÀ× -2013 ªÉĂvÀ£À ©®è ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Staff Salary Bill for the Monthe of Aug-2013,04-Sep-13,73465,04-Sep-13,73465
5255,4538,04-Sep-13,55412,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 06,ªÀ®AiÀÄ PÀbÉĂj £ÀA.06 gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ PÀgÀ SÁvÉ ¹§âA¢UÀ¼À CUÀµÀ× -2013 ªÉĂvÀ£À ©®è,Staff Salary Aug-2013,04-Sep-13,159096,04-Sep-13,159096
5256,4532,04-Sep-13,55413,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 06,ªÀ®AiÀÄ PÀZÉĂj £ÀA.06 DgÉÆĂUÀå SÁvÉAiÀÄ ¥ËgÀ PÁ«ÄđPÀgÀ CUÀµÀ× -2013  ªÉĂvÀ£À ©®è.,Staff Salary Bill For the Monthe of Aug 2013,04-Sep-13,1573467,04-Sep-13,1573467
5257,4531,04-Sep-13,58467,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 06,ªÀ®AiÀÄ PÀZÉĂj £ÀA.06 ²æĂ UÀuÉĂ±À ®PÀët ¸ÁAUÀ° ¥Ë.PÁ ºÁUÀÆ ©Ă©eÁ£À ¥ÉÆĂªÁPÀªÁ¯É ¥Ë.PÁ EªÀgÀ CUÀµÀ× -2013  £ÉĂ wAUÀ¼À ªÉĂvÀ£À ¸ÀAzÁL PÀÄjvÀÄ.,sal bill for the month of Aug 2013,04-Sep-13,25500,04-Sep-13,25500
5258,4551,04-Sep-13,55294,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 09,"ªÀ®AiÀÄ PÀZÉĂj £ÀA. 09,gÀ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ s¹§âA¢UÀ¼À CUÀ¸ÀÖ 2013 ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.(00)",sal bill,04-Sep-13,115418,04-Sep-13,115418
5259,4552,04-Sep-13,55322,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 09,"ªÀ®AiÀÄ PÀZÉĂj £ÀA. 09,gÀ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ s¹§âA¢UÀ¼À CUÀ¸ÀÖ 2013 ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.(20)",sal bill,04-Sep-13,33850,04-Sep-13,33850
5260,4553,04-Sep-13,55326,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 09,"ªÀ®AiÀÄ PÀZÉĂj £ÀA. 09,gÀ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ s¹§âA¢UÀ¼À CUÀ¸ÀÖ 2013ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.(31)",sal bill,04-Sep-13,79233,04-Sep-13,79233
5261,4554,04-Sep-13,55329,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 09,"ªÀ®AiÀÄ PÀZÉĂj £ÀA. 09,gÀ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ s¹§âA¢UÀ¼À CUÀ¸ÀÖ 2013 ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.(51)",sal bill,04-Sep-13,19528,04-Sep-13,19528
5262,4555,04-Sep-13,55333,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 09,"ªÀ®AiÀÄ PÀZÉĂj £ÀA. 09,gÀ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ s¹§âA¢UÀ¼À CUÀ¸ÀÖ 2013 ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.(91)",sal bill,04-Sep-13,188780,04-Sep-13,188780
5263,4556,04-Sep-13,55335,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 09,ªÀ®AiÀÄ PÀZÉĂj £ÀA.09gÀ ¥ËgÀ PÁ«ÄđPÀgÀ ªÉĂvÀ£À §lªÀqÉ PÀÄjvÀÄ CUÀ¸ÀÖ 2013,sal bill,04-Sep-13,557479,04-Sep-13,557479
5264,4525,03-Sep-13,55913,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 11,ªÀ®AiÀÄ PÀZÉĂj £ÀA.11 gÀ 2013-14 £ÉĂ ¸Á°£À CUÀ¸ÀÖ 2013  D¦üĂ¸À ¹§âA¢ ªÉĂvÀ£À,Pay Salary to office staff ,04-Sep-13,153926,04-Sep-13,153926
5265,4526,03-Sep-13,55914,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 11,ªÀ®AiÀÄ PÀZÉĂj £ÀA.11 gÀ 2013-14 £ÉĂ ¸Á°£À CUÀ¸ÀÖ 2013  ¯ÉÆĂPÉÆĂ¥ÀAiÉÆĂV ¹§âA¢ ªÉĂvÀ£À,Pay Salary to PWD staff from May 2013 to March 2014,04-Sep-13,44615,04-Sep-13,44615
5266,4541,04-Sep-13,55916,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 11,ªÀ®AiÀÄ PÀZÉĂj £ÀA.11 gÀ 2013-14 £ÉĂ ¸Á°£À CUÀ¸ÀÖ 2013 PÀgÀSÁvÉ ¹§âA¢ ªÉĂvÀ£À,Pay Salary to Revenue staff from Aug 2013,04-Sep-13,127028,04-Sep-13,127028
5267,4527,03-Sep-13,55915,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 11,ªÀ®AiÀÄ PÀZÉĂj £ÀA.11 gÀ 2013-14 £ÉĂ ¸Á°£À CUÀ¸ÀÖ 2013  DgÉÆĂUÀå ¹§âA¢ ªÉĂvÀ£À,Pay Salary to Health staff from Aug 2013,04-Sep-13,798671,04-Sep-13,798671
5268,4466,03-Sep-13,55314,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 10,"00- ªÀ®AiÀÄ PÀZÉĂj £ÀA.10 gÀ°è PÁAiÀÄđ¤ªÀđ""¸ÀÄwÛgÀÄªÀ  D¦üĂ¸ï ¹§âA¢AiÀÄ  CUÀµÀÖÊ 2013 gÀ ªÉĂvÀ£À ©®è.",Office Staff Payment Bill  for the month of  Augest   2013,04-Sep-13,137075,04-Sep-13,137075
5269,4467,03-Sep-13,55320,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 10,"ªÀ®AiÀÄ PÀZÉĂj £ÀA. 10 gÀ°è PÁAiÀÄđ¤ªÀđ""¸ÀÄwÛgÀÄªÀ  ¯ÉÆĂPÉÆĂ¥ÀAiÉÆĂV SÁvÉAiÀÄ  ¹§âA¢AiÀÄ  CUÀµÀÖ 2013 gÀ ªÉĂvÀ£À ©®è.",PWD Staff  Bill  for the month of   Augest   2013,04-Sep-13,38625,04-Sep-13,38625
5270,4468,03-Sep-13,55325,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 10,"ªÀ®AiÀÄ PÀZÉĂj £ÀA. 10 gÀ°è PÁAiÀÄđ¤ªÀđ""¸ÀÄwÛgÀÄªÀ  DgÉÆĂUÀå SÁvÉAiÀÄ  ¹§âA¢AiÀÄ   CUÀµÀÖ 2013 gÀ ªÉĂvÀ£À ©®è.",Helath staff Payment  Bill  for the month of  Augest  2013,04-Sep-13,890796,04-Sep-13,890796
5271,4469,03-Sep-13,55328,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 10,ªÀ®AiÀÄ PÀZÉĂj £ÀA.10 gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ  PÀgÀ SÁvÉAiÀÄ  ¹§âA¢AiÀÄ CUÀµÀÖ 2013gÀ ªÉĂvÀ£À,Revenue staff Payment Bill  for the month of  Augest   2013,04-Sep-13,198805,04-Sep-13,198805
5272,4489,03-Sep-13,55336,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 07,"ªÀ®AiÀÄ PÀZÉĂj £ÀA.07,gÀ ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ ¸ÁªÀiÁ£Àå DqÀ½vÀ «¨sÁUÀzÀ CUÀ¸ÀÖ  2013 £ÉĂ wAUÀ¼À ªÉĂvÀ£À ¸ÀAzÁAiÀÄ PÀÄjvÀÄ. (00) (2013-14)",Zonal No 7.Salary for the month of Aug-13 code No.00 (2013-14),04-Sep-13,166396,04-Sep-13,166396
5273,4490,03-Sep-13,55337,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 07,ªÀ®AiÀÄ PÀZÉĂj £ÀA.7 ¯ÉÆĂPÉÆĂ¥ÀAiÉÆĂV SÁvÉAiÀÄ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ ¹§âA¢UÀ¼À CUÀ¸ÀÖ  2013 wAUÀ¼À ªÉĂvÀ£À PÀÄjvÀÄ (21) (2013-14),Zonal No 7 Salary for the Month of Apr-13 Code No. 21(2013-14),04-Sep-13,71975,04-Sep-13,71975
5274,4491,03-Sep-13,55339,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 07,ªÀ®AiÀÄ PÀZÉĂj £ÀA 7. DgÉÆĂUÀå SÁvÉAiÀÄ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ ¹§âA¢UÀ¼À CUÀ¸ÀÖ  2013 ªÉĂvÀ£À PÀÄjvÀÄ (31) (2013-14),Zonal No 7.Salary for the Month of Apr-13 Health & P K Code No. 31(2013-14),04-Sep-13,1522912,04-Sep-13,1522912
5275,4492,03-Sep-13,55341,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 07,ªÀ®AiÀÄ PÀZÉĂj £ÀA 7. PÀgÀ SÁvÉAiÀÄ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ ¹§âA¢UÀ¼À CUÀ¸ÀÖ  2013 wAUÀ¼À ªÉĂvÀ£À PÀÄjvÀÄ (91) (2013-14),Zonal No 7.Salary for the Month of Aug-13 Revenue code No. 91 (2013-14),04-Sep-13,194525,04-Sep-13,194525
5276,4410,02-Sep-13,55282,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 02,ÀĐªÀ®AiÀÄ PÀZÉĂj £ÀA.2 gÀ°è PÁAiÀÄđ ¤ªÀđ»¸ÀÄwÛgÀÄªÀ PÀZÉĂj ¹§âA¢ ¸ÁªÀiÁ£Àå DqÀ½vÀ «¨sÁUÀ-00 CUÀ¸ÀÖ-2013 £ÉĂ wAUÀ¼À ©®Äè.,Zonal office No.2 Office Staff  General Administration Dept - 00  Payment of bill for the Month of Aug-2013,04-Sep-13,130727,04-Sep-13,130727
5277,4411,02-Sep-13,55283,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 02,ÀĐªÀ®AiÀÄ PÀZÉĂj £ÀA.2 gÀ°è PÁAiÀÄđ ¤ªÀđ»¸ÀÄwÛgÀÄªÀ PÀZÉĂj ¹§âA¢ ¯ÉÆĂPÉÆĂ¥ÀAiÉÆĂV «¨sÁUÀ-20 CUÀ¸ÀÖ- 2013 £ÉĂ wAUÀ¼À ©®Äè.,Zonal office No.2 Office Staff  PWD Dept - 20  Payment of bill for the month of  Aug-2013,04-Sep-13,67578,04-Sep-13,67578
5278,4412,02-Sep-13,55284,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 02,ÀĐªÀ®AiÀÄ PÀZÉĂj £ÀA.2 gÀ°è PÁAiÀÄđ ¤ªÀđ»¸ÀÄwÛgÀÄªÀ PÀZÉĂj ¹§âA¢ ¸ÁªÀiÁ£Àå DgÉÆĂUÀå «¨sÁUÀ-31 CUÀ¸ÀÖ-2013 £ÉĂ wAUÀ¼À ©®Äè.,Zonal office No.2 Office Staff  Health Dept - 31 Payment of bill for the month of Aug-2013,04-Sep-13,15100,04-Sep-13,15100
5279,4413,02-Sep-13,55295,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 02,ÀĐªÀ®AiÀÄ PÀZÉĂj £ÀA.2 gÀ°è PÁAiÀÄđ ¤ªÀđ»¸ÀÄwÛgÀÄªÀ PÀZÉĂj ¹§âA¢ PÀgÀ «¨sÁUÀ-91 ¹§âA¢AiÀÄ CUÀ¸ÀÖ-2013 £ÉĂ wAUÀ¼À ©®Äè.,Zonal office No.2 Office Staff  Tax Dept - 91 Payment of bill for the month of Aug- 2013,04-Sep-13,132816,04-Sep-13,132816
5280,4414,02-Sep-13,55299,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 02,ÀĐªÀ®AiÀÄ PÀZÉĂj £ÀA.2 gÀ°è PÁAiÀÄđ ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ¥ËgÀ PÁ«ÄđPÀ DgÉÆĂUÀå «¨sÁUÀ-31 ¹§âA¢AiÀÄ CUÀ¸ÀÖ- 2013 £ÉĂ wAUÀ¼À ©®Äè,Zonal office No.2 P K Staff  Health Section-31 Payment of bill for the month of Aug- 2013,04-Sep-13,819698,04-Sep-13,819698
5281,4404,02-Sep-13,55286,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.03 DWD,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ  PÀZÉĂj ¹§âA¢AiÀÄªÀgÀ (¸ÁªÀiÁ£Àå DqÀ½vÀ SÁvÉ 00) EªÀgÀÀ CUÀ¸ïÖ-2013 wAUÀ½£À  ªÉĂvÀ£À ©®è,"Dharwad Division Zonal no 03  Office Staff   Salary, (General Administration 00) bill for the month Augst-2013",04-Sep-13,127453,04-Sep-13,127453
5282,4405,02-Sep-13,55279,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.03 DWD,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ PÀZÉĂj ¹§âA¢AiÀÄªÀgÀ (¯ÉÆĂPÉÆĂ¥ÀAiÉÆĂV SÁvÉ 20) EªÀgÀ  CUÀ¸ïÖ-2013 wAUÀ½£À  ªÉĂvÀ£À ©®è,"Dharwad Division Zonal no 03   Office Staff   Salary, (P.W.D. 20) bill for the month of August -2013",04-Sep-13,77863,04-Sep-13,77863
5283,4406,02-Sep-13,55287,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.03 DWD,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ PÀZÉĂj ¹§âA¢AiÀÄªÀgÀ (DgÉÆĂUÀå SÁvÉ 31) EªÀgÀ CUÀ¸ïÖ-2013 wAUÀ½£À  ªÉĂvÀ£À ©®è,"Dharwad Division Zonal no 03   Office Staff   Salary, (Health Publi Health 31) bill for the month of August-2013",04-Sep-13,80182,04-Sep-13,80182
5284,4407,02-Sep-13,55278,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.03 DWD,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ  PÀZÉĂj ¹§âA¢AiÀÄªÀgÀ (PÀgÀSÁvÉ 91) EªÀgÀ  CUÀ¸ÀÖ-2013 wAUÀ½£À  ªÉĂvÀ£À ©®è,"Dharwad Division Zonal no 03    Office Staff   Salary, ( Revenue Property Taxes-91) bill for the month of August-2013",04-Sep-13,115425,04-Sep-13,115425
5285,4408,02-Sep-13,55288,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.03 DWD,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ¥ËgÀPÁ«ÄđPÀ ¹§âA¢AiÀÄªÀgÀ (DgÉÆĂUÀå SÁvÉ-31) EªÀgÀ  CUÀ¸ïÖ-2013 wAUÀ½£À  ªÉĂvÀ£À ©®è,"Dharwad Division  Zonal no 03   P. K.  Staff   Salary, (Health Public Health-31) bill for the month of August-2013",04-Sep-13,292926,04-Sep-13,292926
5286,4433,02-Sep-13,55290,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 12 Dharwad,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12gÀ ¸ÁªÀiÁ£Àå DqÀ½vÀ SÁvÉ  ¹§A¢UÀ¼À CUÀ¸ÀÖ 2013 wAUÀ½£À ªÉĂvÀ£À ©®Äè.,Dharwad division zonal no 12 General Administartion salary bill for the month of Agust 2013,04-Sep-13,102400,04-Sep-13,102400
5287,4434,02-Sep-13,55285,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 12 Dharwad,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12gÀ ¯ÉÆĂPÉÆ¥ÀAiÉÆĂV SÁvÉ  ¹§A¢UÀ¼À CUÀ¸ÀÖ 2013 wAUÀ½£À ªÉĂvÀ£À ©®Äè.,Dharwad division zonal no 12 Public works General Staff   salary bill for the month of Agust  2013,04-Sep-13,90195,04-Sep-13,90195
5288,4435,02-Sep-13,55292,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 12 Dharwad,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12gÀ DgÉÆĂUÀå SÁvÉ PÀZÉĂj  ¹§A¢UÀ¼À CUÀ¸ÀÖ  2013 wAUÀ½£À ªÉĂvÀ£À ©®Äè.,Dharwad division zonal no 12 Health Public Health  Office Staff  salary bill for the month of  Agust  2013,04-Sep-13,55857,04-Sep-13,55857
5289,4436,02-Sep-13,55291,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 12 Dharwad,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12gÀ PÀgÀSÁvÉÉ  ¹§A¢UÀ¼À CUÀ¸ÀÖ 2013 wAUÀ½£À ªÉĂvÀ£À ©®Äè.,Dharwad division zonal no 12 Revenue Section  salary bill for the month Agust  2013,04-Sep-13,166904,04-Sep-13,166904
5290,4437,02-Sep-13,55296,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 12 Dharwad,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12gÀ DgÉÆĂUÀå SÁvÉ  ¥Ë.PÁ ¹§A¢UÀ¼À CUÀ¸ÀÖ 2013 wAUÀ½£À ªÉĂvÀ£À ©®Äè.,Dharwad division zonal no 12 Health Public Health  P.K Staff  salary bill for the month of   Agust  2013,04-Sep-13,1060236,04-Sep-13,1060236
5291,4430,02-Sep-13,55327,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 01 Saptapur Dwd,ªÀ®AiÀÄ PÀbÉĂj £ÀA 01gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ¥ËgÀ PÁ«ÄđPÀgÀ CUÀ¸ÀÖ-2013 wAUÀ¼À ªÉĂvÀ£À PÀÄjvÀÄ,Regarding August-2013 month salary of PK Staff working in zonal no 01 Dharwad,04-Sep-13,1751252,04-Sep-13,1751252
5292,4426,02-Sep-13,55312,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 01 Saptapur Dwd,ªÀ®AiÀÄ PÀbÉĂj £ÀA 01gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ¸ÁªÀiÁ£Àå DqÀ½vÀ SÁvÉAiÀÄ CUÀ¸ÀÖ-2013£ÉĂ wAUÀ¼À ªÉĂvÀ£À PÀÄjvÀÄ,Regarding August- 2013 month salary of Genaral administrators working in Zonal office no 01 Dharwad,04-Sep-13,101475,04-Sep-13,101475
5293,4427,02-Sep-13,55315,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 01 Saptapur Dwd,ªÀ®AiÀÄ PÀbÉĂj £ÀA 01gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ¦qÀ§Äèöår SÁvÉAiÀÄ CUÀ¸ÀÖ- 2013 wAUÀ¼À ªÉĂvÀ£À PÀÄjvÀÄ,Regarding August-2013 Month Salary of PWD Department working in zonal office No 01 Dharwad,04-Sep-13,125525,04-Sep-13,125525
5294,4428,02-Sep-13,55319,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 01 Saptapur Dwd,ªÀ®AiÀÄ PÀbÉĂj £ÀA 01gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ DgÉÆĂUÀå SÁvÉAiÀÄ CUÀ¸ÀÖ-2013£ÉĂ wAUÀ¼À ªÉĂvÀ£À PÀÄjvÀÄ,Regarding August- 2013 Month salary of health Department working in Zonal office no 01,04-Sep-13,85385,04-Sep-13,85385
5295,4429,02-Sep-13,55323,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 01 Saptapur Dwd,ªÀ®AiÀÄ PÀbÉĂj £ÀA 01gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ PÀgÀSÁvÉAiÀÄ CUÀ¸ÀÖ-2013 wAUÀ¼À ªÉĂvÀ£À PÀÄjvÀÄ,Regarding Tax Department Salary of August-2013 month working in Zonal Office No 01 Dharwad,04-Sep-13,113778,04-Sep-13,113778
5296,4461,03-Sep-13,55361,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,PÀbÉĂj ¹§âA¢ ªÉĂvÀ£À ©¯ï CUÀ¸ÀÖ-2013 (00),Staff Sallry for the Month of  Aug-2013 (00),04-Sep-13,103463,04-Sep-13,103463
5297,4462,03-Sep-13,55868,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,PÀZÉĂj ¹§âA¢ ªÉĂvÀ£À ©¯ï-2013 (20)CUÀ¸ÀÖ-2013,Staff Sallry for the Month of May-2013 (20),04-Sep-13,35490,04-Sep-13,35490
5298,4463,03-Sep-13,55871,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,PÀZÉĂj ¹§âA¢ ªÉÄĂ ªÉĂvÀ£À ©¯ï 2013 (31)CUÀ¸ÀÖ-2013,Staff Sallry for the Month of  May -2013 (31),04-Sep-13,98545,04-Sep-13,98545
5299,4464,03-Sep-13,55364,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,PÀbÉĂj ¹§âA¢ ªÉĂvÀ£À ©¯ï CUÀ¸ÀÖ-2013  (91),Staff Sallry ,04-Sep-13,99094,04-Sep-13,99094
5300,4465,03-Sep-13,55867,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,¥Ë.PÁ ¹§âA¢ ªÉĂvÀ£À ©¯ï CUÀ¸ÀÖ-2013,P.K Staff Sallry ,04-Sep-13,955786,04-Sep-13,955786
5301,4488,03-Sep-13,55356,Staff Salary and benifits,Staff Salary 2012-13,Health Dept Hubli,DgÉÆĂUÀåSÁvÉAiÀÄ ¥ËgÀ PÁ«ÄđPÀgÀ CUÀ¸ÀÖ  2013 wAUÀ¼À ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄzÀ PÀÄjvÀÄ,Health Department PKs Staff Pay bill ,04-Sep-13,593040,04-Sep-13,593040
5302,4398,31-Aug-13,57912,Staff Salary and benifits,Staff Salary 2012-13,"Meter Section, Hubli","«ÄĂlgÀSÁvÉ, ºÀÄ§â½îAiÀÄ6 d£À ¢£ÀUÀÆ° £ËPÀgÀgÀ dÄ¯ÉÊ-2013gÀ ªÉĂvÀ£À ©®Äè","Meter Section, Hubli 6 nos Daily wages salary bill for the July-2013",04-Sep-13,76600,04-Sep-13,76600
5303,4602,05-Sep-13,55381,Staff Salary and benifits,Staff Salary,Chief Medical Officer Chitaguppi Hospital,PÁªÀÄ£ÀPÀnÖ ºÉjUÉ D¸ÀàvÉæ zsÁgÀªÁqÀzÀ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè.  (DUÀ¸ïÖ-13),Pay bill of Kamanakatti Mat. hosp.Dwd. HDMC staff for the month of April-13 to March 14.,05-Sep-13,67338,05-Sep-13,67338
