S. No,Br. No,Br. Date ,Recid,Main_Category,Passed_Category,Contractor_name,Description_Kan,Description_Eng,Bill Pass Date,Bill Pass Amt,Paid Date,Paid Amt
7910,5904,22-Oct-12,47702,Staff Salary and benifits,Staff Salary 2012-13,Nadaf V M (A E E South),ªÀ®AiÀÄ PÀbÉĂj £ÀA.06 gÀ gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ PÀÄªÀiÁj || ªÀ»ĂzÁ £ÀzÁ¥À Q.² EªÀgÀ ¢: 1-4-2012 jAzÁ 31-3-2012 gÀ ªÀgÉV£À ªÉĂvÀ£À ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Govt-Staff Sallary D: 1-4-2012 To 31-3-2012,06-Nov-12,32084,08-Nov-12,32084
7911,6142,06-Nov-12,51465,Staff Salary and benifits,Staff Salary 2012-13,Chief Accounts Officer,¢. 1-7-12 jAzÀ 31-10-12 gÀªÀgÉV£À vÀÄnÖ ¨sÀvÉÛ ºÁUÀÆ 6 £ÉĂ ¥ÀjµÀ̀øvÀ ªÉĂvÀ£À CAvÀgÀ ©®Äè,6th pay diff and DA diff bill of Govt staff,08-Nov-12,54300,08-Nov-12,35636
7912,6392,17-Nov-12,48382,Staff Salary and benifits,Staff Salary 2012-13,Ex Engineer (IT),²æĂ.J¸ï.J¸ï.¥sÀlPÉ EªÀgÀ ¢£ÁAPÀ: 09-02-2011 jAzÀ 23-06-2011 gÀ ªÀgÉUÉ ªÀÄvÀÄÛ 04-07-2011 jAzÀ 10-07-2011 gÀ ªÀgÉUÉ ªÉĂvÀ£À ©¯ï ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Payment Of Shri S.S.Patake from 09-02-2011 to 23-06-2011 and 04-07-2011 to 10-07-2011.,17-Nov-12,25376,08-Nov-12,25376
7913,6001,30-Oct-12,51310,Staff Salary and benifits,Staff Salary 2012-13,Naganur Malavva B (PK),²æĂ. ªÀiÁ¼ÀªÀé ©. £ÁUÀ£ÀÆgÀ ¥Ë.PÁ ªÀ.PÀ. £ÀA 7 EªÀgÀ ªÉÊzÀåQĂAiÀÄ aQvÉ́AiÀÄ eÁµÀzÀ ªÉZÀÑ ªÀÄgÀÄ ¥ÁªÀw ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Zonal No.7 Medical Reimbursement bill of Miss. Mallavva B. Madnur P.K.Staff,08-Nov-12,9725,09-Nov-12,9725
7914,6081,03-Nov-12,47869,Staff Salary and benifits,Staff Salary 2012-13,Chief Medical Officer Chitaguppi Hospital Hubli,alUÀÄ¦à D¸ÀàvÉæAiÀÄ ¢£ÀUÀÆ°À ¹§âA¢AiÀÄ K¦æĂ¯ï-12 jAzÀ ªÀiÁZÀđ-13gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (CPÉÆÖĂ§gï-12),Pay bill of Chitaguppi hosp. Dailywises. staff for April-12 to March-13.,09-Nov-12,11870,09-Nov-12,11870
7915,6166,06-Nov-12,51402,Staff Salary and benifits,Staff Salary 2012-13,"Meter Section, Hubli","«ÄĂlgÀSÁvÉ, ºÀÄ§â½îAiÀÄ6 d£À ¢£ÀUÀÆ° £ËPÀgÀgÀ CPÉÆÖĂ§gï-2012gÀ ªÉĂvÀ£À ©®Äè","Meter Section, Hubli 6 nos Daily wages salary bill for the October-2012",09-Nov-12,69384,09-Nov-12,69384
7916,6160,06-Nov-12,51466,Staff Salary and benifits,Staff Salary 2012-13,Chief Medical Officer Chitaguppi Hospital Hubli,alUÀÄ¦à D¸ÀàvÉæAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ ¢ : 01-07-12 jAzÀ 31-010-12gÀ ªÀgÉV£À vÀÄnÖ ¨sÀvÉÛAiÀÄ CAgÀzÀ ©®Äè.,DA Difference bill of Chitaguppi Hosp. Hbl.. HDMC staff for the period of 01-07-12 to 31-10-12.,09-Nov-12,44380,09-Nov-12,44380
7917,6161,06-Nov-12,51468,Staff Salary and benifits,Staff Salary 2012-13,Chief Medical Officer Chitaguppi Hospital Hubli,alUÀÄ¦à D¸ÀàvÉæAiÀÄ ¥ËgÀ PÁ«ÄđPÀ ¹§âA¢AiÀÄ ¢ : 01-07-12 jAzÀ 31-10-12gÀ ªÀgÉV£À vÀÄnÖ ¨sÀvÉÛAiÀÄ CAgÀzÀ ©®Äè.,DA Difference bill of Chitaguppi Hosp. Hbl. PK staff for the period of 01-07-12 to 31-10-12.,09-Nov-12,15904,09-Nov-12,15904
7918,6015,31-Oct-12,51321,Staff Salary and benifits,Staff Salary 2012-13,Lalita N Sonane (P K),"²æĂªÀÄw ®°vÁ ¸ÉÆĂ£ÁªÀ£É, ¦.PÉ. alUÀÄ¦à D¸ÀàvÉæ EªÀgÀ C£ÁgÉÆĂUÀåzÀ ¤«ÄvÀÛ ªÉÊzÀåQĂAiÀÄ ªÉZÀÑzÀ ªÀÄgÀÄ¥ÁªÀwAiÀÄ ©®Äè.","Medical Reimbursement bill of Smt. Lalita Sonavane, PK Chitaguppi Hosp.Hubli.",15-Nov-12,13074,17-Nov-12,13074
7919,6084,03-Nov-12,51324,Staff Salary and benifits,Staff Salary 2012-13,S.G. Hiremath(M),ºÀÄ§â½î¬ÄAzÀ ¨ÉAUÀ¼ÀÆgÀÄ ªÀÄvÀÄÛ ¨ÉAUÀ¼ÀÆj¤AzÀ zsÁgÀªÁqÀPÉ̀ ¥ÀæAiÀiÁt ªÀiÁrzÀ ¥ÀæAiÀiÁt ¨sÀvÉå ©®Äè ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Travelling bill for Hubli to Bangalore & Bangalore to Dharwad,08-Nov-12,768,17-Nov-12,768
7920,6083,03-Nov-12,51315,Staff Salary and benifits,Staff Salary 2012-13,M.D.Bhosale,zsÁgÀªÁqÀ¢AzÀ ¨ÉAUÀ¼ÀÆgÀÄ ªÀÄvÀÄÛ ¨ÉAUÀ¼ÀÆj¤AzÀ zsÁgÀªÁqÀPÉ̀ ¥ÀæAiÀiÁt ªÀiÁrzÀ ¥ÀæAiÀiÁt ¨sÀvÉå ©®Äè ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Travelling bill for Dharwad to Bangalore & Bangalore to Dharwad,08-Nov-12,623,17-Nov-12,623
7921,6323,16-Nov-12,51662,Staff Salary and benifits,Staff Salary 2012-13,Haveri R F,²æĂ Dgï.J¥sï. ºÁªÉĂj EªÀgÀ vÁ¬ÄAiÀÄªÀgÀ ªÉÊzÀåQĂAiÀÄ ªÉZÀÑzÀ ©®Äè ªÀÄgÀÄ ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Medical reimbursement Bill of Sri R F Haveris Mothers medical treatment,16-Nov-12,31553,17-Nov-12,31553
7922,6120,05-Nov-12,51353,Staff Salary and benifits,Staff Salary 2012-13,Biradar P N,"qÁ|| ¦.J£ï. ©gÁzÁgÀ, G¥À ªÀÄÄRå ªÉÊzÁå¢üPÁjUÀ¼ÀÄ, EªÀgÀÄ ¨ÉAUÀ¼ÀÆjUÉ ºÉÆĂzÀ ¥ÀæAiÀiÁt ¨sÀvÉÛAiÀÄ ©®Äè.","TA bill of Dr. P.N. Biradar, DCMO, UFWC Old hubli Hosp. Hubli.",19-Nov-12,1220,19-Nov-12,1220
7923,5404,08-Oct-12,50911,Staff Salary and benifits,Staff Salary 2012-13,Prakash Laxman Garag (S E),²æĂ ¥ÀæPÁ±À.J¯ï.UÀgÀUÀ C¢üĂPÀëPÀ EAf¤ĂAiÀÄgÀ EªÀgÀ ¥ÀæªÁ¸À ¨sÀvÉåAiÀÄ ©®Äè,TA Bill of Shri. Prakash.L.Garag SE,19-Nov-12,40257,19-Nov-12,40257
7924,6192,07-Nov-12,51480,Staff Salary and benifits,Staff Salary 2012-13,Mannangi S S,"²æĂ J¸ï. J¸ï. ªÀÄ£ÀßAV, PÁAiÀÄđ¤ªÁđºÀPÀ C©üAiÀÄAvÀgÀgÀÄ(zÀQët) EªÀgÀ ¥ÀwßAiÀiÁzÀ ²æĂªÀÄw ¤ªÀÄđ¯Á EªÀgÀ ªÉÊzsÀåQĂAiÀÄ ©®Äè ªÀÄgÀÄ ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.",Shri S. S. Mannangi (E.E.South) Office Medical Reimbursement Bill,19-Nov-12,69028,21-Nov-12,69028
7925,5639,16-Oct-12,51098,Staff Salary and benifits,Staff Salary 2012-13,Benagi M P,²æĂ ªÀÄAdÄ£ÁxÀ. ¦. ¨ÉtV EªÀgÀÄ ºÀÄ§â½î¬ÄAzÀ ¨ÉAUÀ¼ÀÆjUÉ ºÉÆĂV §AzÀ ¥ÀæAiÀiÁt ªÀÄvÀÄÛ ¢£ÀªÉZÀÑzÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Hubli To Bangalore Travelling And Conveyence Allowance bill to Shree M.P.Benagi,31-Oct-12,1225,23-Nov-12,1225
7926,6645,23-Nov-12,51998,Staff Salary and benifits,Staff Salary 2012-13,Chief Accounts Officer,ªÀÄÄRå ¯ÉPÁ̀¢üPÁj ²æĂ J.J£ï gÁªÀÄzÁ¸ï. EªÀgÀ CzsÀå¦đvÀ gÀeÉ £ÀUÀ¢ĂPÀgÀt ©®Äè,Surrender bill of CAO,23-Nov-12,51630,23-Nov-12,51630
7927,6643,23-Nov-12,51986,Staff Salary and benifits,Staff Salary 2012-13,A N Ramdas,100 PÉÆĂn ªÉÆzÀ® ºÀAvÀzÀ C£ÀÄzsÁ£À ©qÀÄUÀqÉ PÀÄjvÀÄ ªÀÄºÁ¯ÉĂR¥Á®PÀ PÀgÉ¢gÀÄªÀ ¸À¨sÉUÉ ºÁdgÁVgÀÄªÀ PÀÄjvÀÄ ¨ÉAUÀ¼ÀÆjUÉ ºÉÆĂVzÀƯgÀ ¥ÀæAiÀiÁt ªÀÄvÀÄÛ ¢£À ¨sÀvÉå ©®Äè.,Travelling Allowance Hubli to Bangalore,23-Nov-12,1460,23-Nov-12,1460
7928,6644,23-Nov-12,51984,Staff Salary and benifits,Staff Salary 2012-13,Benagi M P,¤zÉĂđ±ÀPÀgÀÄ ¥ËgÁqÀ½vÀ ¤zÉĂđ±À£Á®AiÀÄ ¨ÉAUÀ¼ÀÆgÀÄ PÀZÉĂjUÉ CA¥ÉrPÀ́ © ¤ĂqÀ®Ä ¨ÉAUÀ¼ÀÆjUÉ ºÉÆĂV §A¢gÀÄªÀ ¥ÀæAiÀiÁt ªÀÄvÀÄÛ ¢£À ¨sÀvÀå ©®Äè,Travelling Allowance Hubli to Bangalore,23-Nov-12,1355,23-Nov-12,1355
7929,6650,23-Nov-12,47638,Staff Salary and benifits,Staff Salary 2012-13,Chief Auditor,ªÀÄÄRå ¯ÉPÀ̀ ¥Àj±ÉÆĂzsÀPÀgÀ PÀZÉĂjAiÀÄ ºÀÄzsÁªÀÄ¥Á°PÉ ¹§âA¢AiÀÄ ªÉĂvÀ£À £ÀªÉA§gï 2012,Chief Audit office HDMC Staff  salary,29-Nov-12,96815,27-Nov-12,96815
7930,6781,26-Nov-12,47717,Staff Salary and benifits,Staff Salary 2012-13,Council Secretary,¥ÀjµÀvï PÁAiÀÄđzÀ²đ PÀZÉĂj ¹§âA¢UÀ¼ÀÀ £ÀªÉíA§gÀ -2012 gÀ  ªÉĂvÀ£À ©®Äè,Bill for the  staff salary month of  November  -2012,27-Nov-12,587294,27-Nov-12,587294
7931,6699,24-Nov-12,47643,Staff Salary and benifits,Staff Salary 2012-13,General Administration Department Hubli,¸ÁªÀiÁ£Àå DqÀ½vÀ «¨sÁUÀzÀ ¹§âA¢UÀ¼À £ÀªÀíA§gï 2012 £ÉĂ wAUÀ¼À ªÉĂvÀ£À ©®Äè,GA Branch Staff Salary Bill for the Month of Nov 2012,27-Nov-12,593180,27-Nov-12,593180
7932,6814,26-Nov-12,48383,Staff Salary and benifits,Staff Salary 2012-13,Joint Commissioner,D±ÀæAiÀÄ AiÉÆĂd£ÉAiÀÄ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ¹§âA¢UÀ¼À ªÉĂvÀ£À ¸ÀAzÁAiÀÄ ©®Äè £ÀªÉíA§gÀ 2012£ÉĂ wAUÀ½£À ©®Äè,Dharwad division Ashray yojana staff salary bill for the month of November  2012,27-Nov-12,61425,27-Nov-12,61425
7933,6832,27-Nov-12,47844,Staff Salary and benifits,Staff Salary 2012-13,Chief Accounts Officer,£ÀªÉA§gï 2012 PÀZÉĂj ¹§âA¢UÀ¼À ªÉĂvÀ£À ©®Äè,nov  2012 Office staff salary,27-Nov-12,433145,27-Nov-12,433145
7934,6830,27-Nov-12,48462,Staff Salary and benifits,Staff Salary 2012-13,Chief Accounts Officer,£ÀªÉA§gï 2012 ¹§âA¢ ªÉĂvÀ£À (¹¥Á¬Ä),Nov 2012  Salary bill,27-Nov-12,13370,27-Nov-12,13370
7935,6816,26-Nov-12,47778,Staff Salary and benifits,Staff Salary 2012-13,EE South,PÁ¤EA (zÀ) PÀZÉĂj ¹§âA¢AiÀÄ £ÀªÉA§gï 2012 £ÉĂ ¸Á°£À ªÉĂvÀ£À ©¯ï,Pay bill of Excutive Engineer (South) staff salary for the year 2012,27-Nov-12,127480,27-Nov-12,127480
7936,6695,24-Nov-12,47747,Staff Salary and benifits,Staff Salary 2012-13,Chief Medical Officer Chitaguppi Hospital Hubli,alUÀÄ¦à D¸ÀàvÉæAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ K¦æĂ¯ï-12 jAzÀ ªÀiÁZÀđ-13gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (£ÀªÉA§gï-12),Pay bill of Chitaguppi hosp. HDMC. staff for April-12 to March-13. (Nov..-12).,27-Nov-12,344300,27-Nov-12,344300
7937,6818,26-Nov-12,47666,Staff Salary and benifits,Staff Salary 2012-13,Special Officer,¸ÁªÀđd¤PÀ ¸ÀA¥ÀPÁđ¢üPÁj PÀZÉĂj SÁAiÀÄA 13 ¹§âA¢AiÀÄ £ÀªÉíA§gï 2012 wAUÀ½£À ªÉĂvÀ£À ©®è PÀÄjvÀÄ.,Public Relation Office 13 employees Salary bill for the month of November 2012,27-Nov-12,258960,27-Nov-12,258960
7938,6819,26-Nov-12,47670,Staff Salary and benifits,Staff Salary 2012-13,Law Department,PÁAiÉÄƯ «¨sÁUÀzÀ ¹§âA¢UÀ¼À £ÀªÉA§gï 2012 £ÉĂ wAUÀ¼À ªÉĂvÀ£À ©®Äè,Law Department Staff Salary Bill for the month of  nov 2012,27-Nov-12,87025,27-Nov-12,87025
7939,6801,26-Nov-12,47614,Staff Salary and benifits,Staff Salary 2012-13,Horticulture Dept Hubli,ºÀÄ§â½î «¨sÁUÀzÀ vÉÆĂlUÁjPÉ SÁvÉAiÀÄ £ÀªÉíA§gï 2012 £ÉĂ wAUÀ½£À ¹§âA¢ ªÉĂvÀ£À ©®Äè,Horticulture Staff salary of November 2012 Hubli Division,27-Nov-12,532875,27-Nov-12,532875
7940,6698,24-Nov-12,47678,Staff Salary and benifits,Staff Salary 2012-13,Central Library,PÉĂAzÀæ UÀæAxÁ®AiÀÄ ¹§âA¢UÀ¼À £ÀªÉA§gï 12£ÉĂ wAUÀ¼À ªÉĂvÀ£À ©®Äè,Central Library Staff Salary Bill,27-Nov-12,129110,27-Nov-12,129110
7941,6694,24-Nov-12,47749,Staff Salary and benifits,Staff Salary 2012-13,Chief Medical Officer Chitaguppi Hospital Hubli,alUÀÄ¦à D¸ÀàvÉæAiÀÄ ¥ËgÀ PÁ«ÄđPÀgÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-12 jAzÀ ªÀiÁZÀđ-13gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (£ÀªÉA§gï-12),Pay bill of Chitaguppi hosp. PK staff for April-12 to March-13. (Nov.-12).,27-Nov-12,124965,27-Nov-12,124965
7942,6828,27-Nov-12,47704,Staff Salary and benifits,Staff Salary 2012-13,Ex Engineer (IT),£ÀªÉA§gï 2012 ªÉĂvÀ£À ©®Äè,IT Departments Employees Salary for the month of November 2012,27-Nov-12,103080,27-Nov-12,103080
7943,6791,26-Nov-12,47756,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Oldhubli HUB",ºÀ¼ÉĂºÀÄ§â½î D¸ÀàvÉæAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ K¦æĂ¯ï-12 jAzÀ ªÀiÁZÀđ-13gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (£ÀªÉA§gï-12),Pay bill of Old hubli hosp. HDMC. staff for April-12 to March-13. (Nov.-12).,27-Nov-12,275980,27-Nov-12,275980
7944,6815,26-Nov-12,47783,Staff Salary and benifits,Staff Salary 2012-13,EE South,ªÀÄºÁ£ÀUÀgÀ ¥Á°PÉAiÀÄ FdÄUÉÆĂ¼À ¹§âA¢ PÁAiÀÄđ¤ªÁđºÀPÀ EAf¤ĂAiÀÄgï (zÀQët) PÀZÉĂjAiÀÄ £ÀªÀíA§gï-2012 wAUÀ½£À ªÉĂvÀ£À ©®Äè.,Salary bill of Office Staff of Swiming Pool Executive Engineer (South) Office for the month of Nov-2012,27-Nov-12,53550,27-Nov-12,53550
7945,6809,26-Nov-12,47663,Staff Salary and benifits,Staff Salary 2012-13,DDTP,G¥À ¤zÉĂđ±ÀPÀgÀÄ £ÀUÀgÀ AiÉÆĂd£É SÁvÉAiÀÄ ¥Á°PÉ ¹§âA¢UÀ¼À £ÀªÉA§gï-2012 gÀ ªÉĂvÀ£À ©®è ¥ÀÆgÉÊ¸ÀÄzÀgÀ PÀÄjvÀÄ.,DDTP Office Staff HDMC,27-Nov-12,233055,27-Nov-12,233055
7946,6807,26-Nov-12,47772,Staff Salary and benifits,Staff Salary 2012-13,"Meter Section, Hubli",«ÄĂlgÀSÁvÉ ºÀÄ§â½î 129 d£À ¹§âA¢UÀ¼À  £ÀªÉA§gï2012 gÀ ªÉĂvÀ£À ©®Äè,Salary bill of Meter Section Hubli  reguler staff ,27-Nov-12,2405452,27-Nov-12,2405452
7947,6804,26-Nov-12,47760,Staff Salary and benifits,Staff Salary 2012-13,EE SWM,PÁAiÀiÁđ¤ªÁđºÀPÀ C©üAiÀÄAvÀgÀgÀÄ (J¸ï.qÀ§Æè.JªÀiï) PÀbÉĂj ¹§âA¢AiÀÄªÀgÀ  £ÀªÉA§gï2012,"HDMC Staff Payment
",27-Nov-12,75310,27-Nov-12,75310
7948,6787,26-Nov-12,47798,Staff Salary and benifits,Staff Salary 2012-13,Revenue Department,£ÀªÉA§gï 2012 PÀAzÁAiÀÄ C¢üPÁjUÀ¼À PÀZÉĂj ªÉĂvÀ£À ©®è,Reveue office staff salary bill,27-Nov-12,325816,27-Nov-12,325816
7949,6786,26-Nov-12,51110,Staff Salary and benifits,Staff Salary 2012-13,Revenue Department,£ÀªÉA§gï 2012 PÀAzÁAiÀÄ E¯ÁSÉAiÀÄ ªÀiÁgÀPÀmÉÖ SÁvÉ ¹§âA¢ ©®è,Revene office market staff salary bill,27-Nov-12,235030,27-Nov-12,235030
7950,6784,26-Nov-12,47667,Staff Salary and benifits,Staff Salary 2012-13,Executive Engineer & A.I. Arkasali,«zÀÄåvï SÁvÉAiÀÄ ¹§âA¢AiÀÄ £ÀªÉA§gï 2012 wAUÀ¼À ©®Äè.," Office Staff bill,(Electrical Dept)",27-Nov-12,162360,27-Nov-12,162360
7951,6777,26-Nov-12,47774,Staff Salary and benifits,Staff Salary 2012-13,EE North,£ÀªÉA§gï 2012 gÀ ¥Á°PÉ ¹§âA¢UÀ¼ÀÄ  D¢üPÁjUÀ¼À ªÉĂvÀ£À ©®Äè,salary bill (Office. Staff),27-Nov-12,96620,27-Nov-12,96620
7952,6764,26-Nov-12,47668,Staff Salary and benifits,Staff Salary 2012-13,"A H O, Myadar Oni Hospital",ªÀiÁåzÁgÀ NtÂ zÀªÁSÁ£ÉAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ K¦æĂ¯ï-12 jAzÀ ªÀiÁZÀđ-13gÀªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (£ÀªÉA§gï-12),Pay bill  of Madar Oni hosp. for HDMC. Staff April-12 to March-13 (Nove.-12),27-Nov-12,39320,27-Nov-12,39320
7953,6714,24-Nov-12,49623,Staff Salary and benifits,Staff Salary 2012-13,Deputy Chief Medical Officer Navanagar Hospital,£ÀªÀ£ÀUÀgÀ D¸ÀàvÉæ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ K¦æĂ¯ï-12 jAzÀ ªÀiÁZÀđ-13 gÀªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (£ÀªÉA§gï-12),Pay bill of Navanagar  hosp.Hbl. HDMC. staff for April-12 to March-13.(Nov.-12),27-Nov-12,50299,27-Nov-12,50299
7954,6730,24-Nov-12,47790,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Ganesh Peth",UÀuÉĂ±À¥ÉĂmÉ zÀªÁSÁ£ÉAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ K¦æĂ¯ï-12 jAzÀ ªÀiÁZÀđ-13gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (£ÀªÉA§gï-12),Pay bill of Ganeshpet hosp. HDMC staff for April-12 to March-13. (Nov..-12).,27-Nov-12,52570,27-Nov-12,52570
7955,6728,24-Nov-12,47764,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Torvigalli, Hu",vÉÆgÀ«UÀ°è zÀªÁSÁ£ÉAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ K¦æĂ¯ï-12 jAzÀ ªÀiÁZÀđ-13gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (£ÀªÉA§gï-12),Pay bill of Torvigalli hosp. HDMC staff for April-12 to March-13. (Nov..-12).,27-Nov-12,134450,27-Nov-12,134450
7956,6726,24-Nov-12,47637,Staff Salary and benifits,Staff Salary 2012-13,Health Dept Hubli,DgÉÆĂUÁåSÁvÉAiÀÄ ºÀÄ§â½î «¨sÁUÀzÀ OµÀ¢ü «Ä±ÀæPÀ ¹§âA¢UÀ¼À ªÉĂvÀ£À ¸ÀAzÁAiÀÄ £ÀªÉíA§gï-12,Health Department Hubli Parmasist Staff Payment month of November-12,27-Nov-12,21530,27-Nov-12,21530
7957,6724,24-Nov-12,47633,Staff Salary and benifits,Staff Salary 2012-13,Health Dept Hubli,DgÉÆĂUÁåSÁvÉAiÀÄ ºÀÄ§â½î «¨sÁUÀzÀ ¹§âA¢UÀ¼À ªÉĂvÀ£À ¸ÀAzÁAiÀÄ £ÀªÉíA§gï-12,Health Department Hubli Staff Payment month of November -12,27-Nov-12,408360,27-Nov-12,408360
7958,6693,24-Nov-12,47768,Staff Salary and benifits,Staff Salary 2012-13,"Chief Medical Officer, Homiyopatic Hospital",ºÉÆĂ«ÄAiÉÆĂ¥ÀyPï zÀªÁSÁ£ÉAiÀÄ JZï.r.JªÀiï.¹.À ¹§âA¢AiÀÄ K¦æĂ¯ï-12 jAzÀ ªÀiÁZÀđ-13gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (£ÀªÉA¨gï-12),Pay bill of Homiyopatici hosp. HDMC staff for April-12 to March-13. (Nov..-12).,27-Nov-12,12590,27-Nov-12,12590
7959,6762,26-Nov-12,47791,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Ganesh Peth",UÀuÉĂ±À¥ÉĂmÉ zÀªÁSÁ£ÉAiÀÄ ¥ËgÀ PÁ«ÄđPÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-12 jAzÀ ªÀiÁZÀđ-13gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (£ÀªÉA§gï-12),Pay bill of Ganeshpet hosp. PK. staff for April-12 to March-13. (Nov.-12).,27-Nov-12,29940,27-Nov-12,29940
7960,6723,24-Nov-12,47767,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Torvigalli, Hu",vÉÆgÀ«UÀ°è zÀªÁSÁ£ÉAiÀÄ ¥ËgÀ PÁ«ÄđPÀgÀÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-12 jAzÀ ªÀiÁZÀđ-13gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (£ÀªÉA§gï-12),Pay bill of Torvigalli hosp. PK staff for April-12 to March-13. (Nov..-12).,27-Nov-12,49050,27-Nov-12,49050
7961,6734,24-Nov-12,47671,Staff Salary and benifits,Staff Salary 2012-13,"A H O, Myadar Oni Hospital",ªÀiÁåzÁgÀ NtÂ zÀªÁSÁ£ÉAiÀÄ ¥ËgÀ PÁ«ÄđPÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-12 jAzÀ ªÀiÁZÀđ-13gÀªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (£ÀªÉA§gï-12),"Pay bill  of Madar Oni hosp. for PK. Staff April-12 to March-13 (Nove,-12)",27-Nov-12,16350,27-Nov-12,16350
7962,6794,26-Nov-12,47758,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Oldhubli HUB",ºÀ¼ÉĂºÀÄ§â½î D¸ÀàvÉæAiÀÄ ¥ËgÀ PÁ«ÄđPÀgÀ. ¹§âA¢AiÀÄ K¦æĂ¯ï-12 jAzÀ ªÀiÁZÀđ-13gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (£ÀªÉA§gï-12),Pay bill of Old hubli hosp. PK staff for April-12 to March-13. (Nov.-12).,27-Nov-12,49890,27-Nov-12,49890
7963,6720,24-Nov-12,52034,Staff Salary and benifits,Staff Salary 2012-13,Superintend Engineer,C¢üĂPÀëPÀ EAd¤ĂAiÀÄgÀ PÀZÉĂj ¹§âA¢AiÀÄ £ÀªÀíA§gï-2012 £ÉĂ wAUÀ½£À ªÉĂvÀ£À ©®Äè.,SE Office Staff Salary Bill for November-2012.,27-Nov-12,228320,27-Nov-12,228320
7964,6736,26-Nov-12,47686,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 01 Saptapur Dwd,ªÀ®AiÀÄ PÀbÉĂj £ÀA 01gÀ ¸ÁªÀiÁ£Àå DqÀ½vÀ SÁvÉAiÀÄ £ÀªÉíA§gÀ 2012 wAUÀ¼À ©¯ï,Regarding November month salary of general administrator dept of zonal no 01,27-Nov-12,133737,27-Nov-12,133737
7965,6737,26-Nov-12,47687,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 01 Saptapur Dwd,ªÀ®AiÀÄ PÀbÉĂj £ÀA 01gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ¦qÀ§Äèöår «¨sÁUÀzÀ £ÀªÉíA§gÀ 2012 wAUÀ¼À ©¯ï,Regarding November month salary of PWD dept of zonal no 01,27-Nov-12,69760,27-Nov-12,69760
7966,6738,26-Nov-12,47688,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 01 Saptapur Dwd,ªÀ®AiÀÄ PÀbÉĂj £ÀA 01gÀ DgÉÆĂUÀå SÁvÉAiÀÄ £ÀªÉíA§gÀ 2012 wAUÀ¼À ©¯ï,Regarding November month salary of Health dept of zonal no 01,27-Nov-12,80672,27-Nov-12,80672
